query                key                  attn_score          
_flame               166                  -39.06370           
movie                104                  -39.06313           
_expands             293                  -39.06079           
Break                257                  -38.95375           
ADVERTISEMENT        233                  -38.93377           
_Midwest             261                  38.91776            
arding               151                  38.90928            
_thieves             155                  38.90901            
atar                 299                  -38.90177           
edd                  228                  38.88052            
_Email               270                  38.87472            
SIGN                 64                   38.87312            
aling                292                  -38.87305           
_XP                  121                  38.85488            
riter                127                  38.84261            
VERT                 138                  -38.74705           
arts                 129                  -38.66761           
Then                 103                  38.66749            
_Enabled             184                  -38.65856           
urgical              179                  -38.65501           
_Library             114                  38.65318            
_remedies            44                   -38.57440           
_Percent             132                  -38.54436           
_tempting            50                   -38.53817           
ldom                 286                  -38.47644           
_bike                121                  -38.46137           
jobs                 43                   -38.44506           
Discuss              53                   -38.40773           
aways                189                  -38.38211           
yssey                224                  -38.38087           
_feel                294                  38.37104            
abs                  257                  -38.36185           
_landed              266                  -38.31598           
_mont                229                  38.29769            
_Wend                162                  38.24472            
_late                279                  -38.23998           
_Stamford            144                  38.11566            
_mini                147                  -38.08780           
ISC                  59                   38.06827            
_unob                171                  -38.06477           
_downward            201                  -38.01592           
_newspaper           13                   -38.01509           
_kingdoms            61                   38.00032            
_styles              246                  -37.99832           
_selective           112                  37.99669            
COM                  38                   -37.96778           
_Titanium            135                  37.95944            
_provide             128                  -37.94737           
_├                   248                  -37.89272           
û                    164                  -37.88405           
_features            13                   -37.87074           
stats                62                   -37.81034           
_DPRK                143                  -37.79023           
_Chrysler            197                  37.71034            
810                  15                   37.68304            
_Rove                111                  37.65336            
_Lore                79                   -37.62366           
_Wait                254                  -37.62056           
_Brut                51                   -37.61940           
_southwest           263                  -37.56825           
_Ich                 4                    -37.56102           
800                  110                  -37.52520           
_addressing          73                   -37.51075           
load                 20                   -37.49646           
ucle                 293                  -37.48455           
_Technician          146                  -37.44127           
_124                 55                   37.42280            
tel                  264                  -37.40746           
_Hos                 129                  -37.39962           
_rad                 271                  -37.37983           
_entrances           198                  -37.36987           
_toile               212                  -37.36747           
_Indones             96                   37.32229            
_deletion            228                  -37.32001           
_deposition          133                  -37.29825           
uffed                79                   -37.27057           
_Nose                180                  -37.24493           
_bitters             126                  -37.24040           
_329                 201                  -37.23635           
_therm               209                  -37.21902           
_destruction         126                  -37.21735           
akin                 228                  37.21486            
_technician          164                  -37.21064           
into                 64                   -37.20071           
_heinous             269                  -37.19554           
_Warriors            290                  -37.19421           
_Galaxy              72                   -37.17997           
obo                  51                   -37.17305           
Icon                 58                   -37.16466           
Getty                13                   -37.15078           
_Spin                222                  -37.12879           
_resurrect           283                  -37.07938           
_broken              45                   -37.03979           
bull                 188                  37.01897            
_juices              259                  37.01579            
_Kear                32                   -37.01176           
_Minutes             277                  37.01108            
_Deus                265                  -36.99282           
_hop                 225                  -36.98266           
_hearings            281                  -36.92405           
_Garcia              255                  -36.91221           
open                 94                   -36.85330           
still                59                   36.85230            
_capitalism          69                   -36.84684           
_Portable            285                  -36.84494           
_Baal                128                  36.80178            
_slams               6                    -36.78015           
_interestingly       86                   36.77333            
_rhythms             44                   -36.75005           
_(+                  222                  36.74986            
hair                 288                  -36.70470           
_survives            137                  -36.70183           
_Sham                77                   -36.68531           
_Fi                  18                   -36.68077           
_Prototype           94                   36.65299            
oshi                 244                  36.61758            
_notch               218                  -36.59903           
_styl                72                   36.59667            
_filing              280                  -36.57888           
_Alv                 154                  36.57638            
_pristine            173                  -36.56197           
oreal                156                  -36.55895           
_impact              8                    -36.55719           
_cons                182                  -36.52335           
Que                  141                  -36.50795           
241                  192                  36.49743            
tar                  270                  -36.48400           
_Biol                157                  -36.46556           
would                268                  36.38682            
_Sadd                294                  -36.38160           
_ordinarily          5                    36.33701            
anks                 163                  -36.32962           
_largely             68                   -36.32722           
ilon                 236                  -36.30117           
dyl                  160                  36.27694            
_somehow             39                   -36.26881           
_Cohen               94                   -36.25743           
uggle                178                  36.25475            
_transforming        189                  -36.24488           
_Alam                254                  -36.24174           
_Lam                 203                  -36.20721           
DIR                  259                  36.19048            
ards                 231                  36.18052            
_folder              63                   36.16541            
venient              288                  36.15097            
_drummer             9                    36.14319            
_POV                 44                   -36.14066           
idding               151                  36.11119            
tesque               42                   36.10859            
wagon                247                  -36.09476           
699                  25                   36.09408            
_charts              266                  36.07707            
volt                 204                  -36.05503           
_apopt               194                  -36.05427           
_Xuan                6                    -36.01656           
_Naz                 159                  36.00581            
alach                246                  36.00082            
_reviews             68                   -35.99973           
_Crane               136                  -35.98717           
Quant                15                   -35.98586           
_219                 133                  35.97967            
_praises             181                  -35.95754           
_340                 60                   35.95340            
_GOD                 282                  -35.94416           
_hated               43                   35.92704            
_Nicholas            59                   -35.91311           
Just                 83                   -35.88853           
microsoft            85                   -35.88213           
_doctoral            295                  -35.88123           
_Cock                209                  35.88107            
2016                 244                  -35.83039           
_tabloid             148                  -35.80311           
ursor                31                   35.78497            
_CA                  177                  -35.78116           
ordan                250                  -35.77207           
_evenly              134                  -35.76789           
_discour             137                  -35.75404           
stals                36                   -35.75285           
_leveled             217                  -35.75177           
070                  49                   -35.71831           
_abortion            250                  -35.71775           
_pseudo              123                  -35.70962           
_fist                66                   -35.69118           
_safest              30                   35.67384            
700                  19                   -35.65830           
_clipped             105                  35.65656            
_confirmation        96                   35.64194            
_Administ            93                   -35.60630           
_supporter           225                  -35.59893           
_civilizations       108                  -35.58688           
_Por                 279                  -35.58332           
Plugin               113                  35.56954            
_enslaved            176                  -35.54651           
_riots               126                  -35.54485           
_HDD                 139                  35.54469            
_CEO                 103                  -35.54366           
_appear              216                  35.53432            
_attack              148                  -35.51997           
_hybrids             116                  -35.50871           
Stop                 285                  -35.50504           
hill                 279                  35.48910            
_wom                 276                  35.47820            
_cov                 189                  35.47239            
_deploying           2                    -35.46908           
_incentive           160                  35.45894            
_PowerPoint          243                  -35.40561           
_Corpus              214                  -35.40481           
_LAR                 71                   -35.39266           
oğan                 30                   35.37474            
_Quadro              267                  35.37258            
_lingu               180                  -35.34199           
_Premiere            111                  -35.33527           
1969                 151                  -35.32963           
square               15                   -35.32948           
_transistor          136                  35.32884            
DOWN                 225                  -35.32493           
_randomly            16                   -35.30696           
黒                    232                  -35.29660           
_presumptive         154                  35.29200            
_disks               105                  35.29032            
African              252                  35.28022            
App                  97                   -35.27829           
ibr                  229                  -35.26888           
_Richie              149                  -35.23994           
_audits              253                  -35.14466           
_worldwide           68                   -35.14049           
Neither              70                   -35.13310           
_module              265                  -35.13119           
0000                 68                   -35.13043           
hill                 96                   35.12989            
ambling              126                  -35.12265           
_lighter             131                  35.10890            
_fib                 200                  35.09905            
_Dise                65                   -35.09572           
_hatched             33                   -35.08916           
_Crit                216                  35.08761            
ients                174                  -35.06241           
_networks            46                   -35.05636           
_Alien               10                   -35.05580           
awa                  249                  35.04744            
_offensive           199                  -35.04473           
_sizes               20                   -35.04079           
_workflow            78                   -35.03662           
_Zoe                 80                   35.02804            
worst                30                   -35.01550           
_magazines           95                   -35.00682           
deg                  0                    -35.00275           
_Multi               257                  -34.98023           
_Myr                 192                  -34.97898           
boxing               231                  -34.96817           
Psych                103                  34.94352            
ousy                 288                  34.93566            
_animations          127                  -34.93232           
_riff                218                  -34.86148           
_clitor              272                  34.85928            
Kn                   195                  -34.85344           
_});                 219                  34.84587            
_buds                22                   34.83572            
_elev                282                  -34.83507           
_Kier                137                  34.80719            
ffield               214                  34.80670            
_wond                35                   34.80661            
_piping              286                  -34.80138           
fman                 86                   -34.80113           
_invoking            84                   -34.79034           
_doom                26                   -34.77011           
nergy                197                  -34.74041           
iasm                 61                   -34.72573           
_bitterly            188                  -34.71469           
Past                 213                  -34.70925           
affiliated           198                  -34.70770           
_vortex              186                  -34.69509           
_GR                  43                   -34.68969           
_dors                250                  -34.68011           
_sort                117                  34.67830            
collar               214                  34.64902            
_misinformation      205                  -34.62964           
amaru                173                  34.60976            
Event                257                  34.60302            
lv                   180                  -34.58477           
iston                43                   34.57940            
worthiness           116                  -34.57376           
_penalty             129                  -34.56726           
ac                   130                  -34.56118           
_calmed              226                  -34.54234           
_decide              149                  -34.53535           
Song                 101                  -34.50332           
rast                 85                   -34.50010           
_Passing             29                   -34.48130           
nan                  96                   34.46436            
yang                 99                   -34.46348           
_Achilles            121                  34.43610            
species              28                   -34.40734           
_branches            57                   34.40166            
�                    79                   -34.38856           
_GDP                 56                   -34.37975           
_belonging           246                  -34.37749           
_paranoid            185                  34.37561            
_deploy              160                  34.35797            
_miscon              89                   -34.35580           
_which               123                  -34.35074           
_quickly             72                   -34.34364           
_underside           8                    -34.33673           
_usher               262                  -34.31983           
_damn                70                   -34.31025           
_watchdog            216                  -34.29301           
_responsible         117                  34.27670            
_PTS                 27                   -34.27613           
_Geographic          196                  34.27031            
_perceptions         214                  34.26824            
_manipulating        89                   -34.26262           
                    229                  34.23333            
_armed               196                  34.22881            
_fixture             20                   -34.21026           
_Consent             109                  -34.21011           
_caps                142                  -34.17639           
_Basil               220                  -34.17463           
_celebrity           47                   -34.15674           
_onset               108                  -34.15379           
_mathematics         253                  34.14051            
ilee                 186                  -34.13355           
_assess              299                  34.12840            
ush                  30                   -34.12499           
unta                 64                   34.12193            
_mystery             93                   34.09661            
inces                285                  34.09319            
_novelty             50                   -34.08605           
aviour               276                  -34.08562           
dis                  141                  34.08535            
_Missouri            265                  -34.08335           
_graft               194                  -34.07873           
_nipple              15                   -34.07773           
_queues              299                  34.07603            
acent                96                   34.06664            
illusion             60                   -34.05877           
_versa               170                  34.04961            
_Mutual              127                  -34.04937           
_Carlo               129                  -34.03114           
ruck                 15                   -34.02929           
_guy                 76                   -34.02764           
_unconventional      54                   -34.02444           
660                  285                  -34.01076           
_got                 112                  -34.00681           
mere                 231                  -34.00665           
_unexpected          99                   -34.00258           
rehend               236                  33.99473            
ENGTH                234                  -33.99125           
_safegu              57                   -33.98846           
_tumors              155                  33.97828            
_razor               71                   33.97669            
_charms              200                  -33.97628           
BACK                 278                  -33.97541           
_system              180                  -33.97517           
uctions              67                   -33.96579           
_needle              78                   33.95988            
_glands              73                   33.95684            
_forcing             113                  -33.95640           
Reuters              96                   33.94521            
_disclosure          88                   33.94342            
_Area                78                   -33.93601           
_slander             117                  -33.93037           
_Accordingly         146                  33.91181            
_Korra               243                  -33.90794           
"},"                 88                   33.90493            
izabeth              64                   -33.89887           
_abdominal           151                  33.89339            
Ali                  273                  33.88447            
hoe                  119                  -33.87789           
mu                   100                  -33.86700           
_replication         130                  -33.85828           
essment              107                  33.84360            
_adolescent          280                  -33.83712           
_Shards              104                  33.83632            
asia                 237                  33.83584            
_Replacement         246                  -33.81495           
apo                  137                  -33.81351           
mop                  184                  -33.80661           
iatric               279                  -33.80524           
_ticks               126                  -33.79389           
nom                  61                   33.78773            
_Methods             238                  -33.78695           
_Naruto              70                   -33.77382           
_mater               110                  -33.76814           
_pursu               118                  -33.76773           
Rev                  249                  -33.75875           
_Neighborhood        254                  -33.74615           
_rapist              127                  -33.73322           
phis                 290                  33.73191            
etric                202                  -33.72697           
_joints              179                  -33.71803           
_informal            236                  -33.71799           
tub                  195                  -33.68895           
_rituals             217                  -33.68750           
_attended            1                    33.68537            
_surve               89                   -33.67834           
_Mark                140                  33.67627            
_Unknown             185                  -33.66278           
_intolerance         145                  33.65496            
_watchdog            116                  33.64478            
wy                   248                  -33.62253           
_snipers             218                  33.61946            
ItemThumbnailImage   97                   33.61632            
_attracts            114                  -33.59919           
oy                   86                   33.59656            
meter                191                  33.59217            
_timeline            4                    -33.58955           
129                  201                  -33.58705           
_CIS                 99                   -33.57616           
_conclusions         162                  -33.55294           
_excellence          30                   33.53852            
_sidew               210                  33.52529            
_prolet              38                   -33.51617           
_fruits              281                  -33.50792           
_altru               214                  33.50705            
Finding              136                  33.50535            
remlin               284                  -33.50454           
_kicks               4                    -33.50166           
_warships            144                  33.48928            
_Stef                250                  -33.48917           
_inquiries           118                  33.48556            
_mutants             16                   -33.48522           
て                    174                  -33.48294           
IO                   139                  -33.48161           
_bugs                76                   33.47898            
_sticking            14                   -33.47683           
_kicking             217                  33.46925            
_queen               239                  33.44810            
_Benghazi            217                  33.44617            
_Lisa                158                  -33.43652           
_tabs                264                  33.43281            
Adding               61                   33.42491            
_moving              287                  33.42445            
_modifier            277                  33.41151            
definition           138                  33.40482            
_Court               58                   -33.38971           
_asserting           63                   -33.38032           
_Equal               261                  -33.36987           
_GTX                 96                   33.36904            
06                   132                  -33.36407           
_calmed              126                  33.35278            
_defe                183                  33.34812            
Bec                  228                  33.34787            
_cad                 78                   33.33501            
_implied             162                  33.33252            
_Consider            96                   33.32715            
slice                9                    -33.32550           
pite                 295                  -33.31825           
ospons               272                  -33.31475           
_undrafted           158                  33.30886            
_Agent               66                   -33.30857           
deg                  151                  33.30243            
_accompanied         290                  -33.28724           
_Seymour             23                   33.28484            
_Vim                 245                  -33.27832           
Government           28                   33.26130            
_publicized          152                  33.25604            
ikes                 118                  -33.25427           
clad                 233                  -33.25111           
ucer                 15                   -33.24985           
75                   164                  33.24562            
execute              189                  -33.23253           
_righteousness       118                  -33.22762           
_dispensary          96                   -33.22565           
Need                 257                  -33.22432           
_fundra              43                   -33.22412           
_Allison             299                  33.19200            
Sh                   124                  -33.19078           
_feeding             88                   33.19016            
_McCann              249                  -33.17185           
_dist                113                  -33.15884           
iston                143                  -33.15359           
Index                152                  -33.15268           
_Hawking             220                  33.14980            
Icon                 158                  -33.14180           
_them                266                  -33.13857           
_Bugs                51                   -33.13856           
_drawn               108                  -33.11507           
edded                118                  -33.11240           
rish                 198                  -33.11076           
_McG                 30                   -33.10810           
_thicker             75                   -33.10591           
_estimated           88                   33.08494            
_vehicle             18                   -33.07615           
_archaeologists      287                  33.07124            
udget                247                  33.06794            
_gl                  258                  -33.06101           
vict                 213                  -33.05571           
_tropes              175                  -33.05051           
},"                  143                  -33.02970           
_columns             180                  -33.02252           
_processing          207                  -33.02195           
_bisc                8                    33.02137            
atal                 294                  -32.99657           
:]                   215                  32.96365            
_Ell                 142                  -32.94910           
_Webs                196                  -32.94131           
_Gawker              8                    -32.93577           
structed             62                   32.93507            
144                  84                   -32.93410           
_Minnesota           159                  32.92981            
59                   170                  -32.92126           
_League              101                  -32.92060           
period               27                   -32.91507           
_proprietary         42                   -32.91399           
digital              125                  -32.91277           
_Morris              13                   -32.90865           
_steep               99                   -32.90832           
_arriving            20                   -32.89939           
internet             214                  32.89785            
Ti                   213                  -32.89757           
_Charlie             86                   -32.89744           
_quarters            20                   -32.88121           
lectic               149                  -32.86616           
million              100                  32.86372            
_IEEE                211                  32.85030            
_extrap              144                  -32.84934           
mine                 210                  -32.84079           
_Judaism             136                  -32.83717           
_electrons           42                   32.83693            
react                298                  32.82218            
_automobile          130                  -32.82176           
_embroiled           187                  -32.82152           
Pic                  27                   32.82042            
_easy                82                   -32.81038           
_antib               10                   -32.79952           
_distributions       170                  -32.79834           
earned               103                  -32.79625           
Characters           173                  32.79479            
aff                  161                  -32.79402           
Credits              55                   -32.79345           
_withd               241                  32.79306            
_grin                70                   32.79038            
_UID                 144                  32.77522            
_Talent              105                  32.76862            
_Parks               78                   32.75989            
_validate            31                   -32.75632           
_awake               73                   32.74678            
zsche                287                  32.74039            
_deepening           79                   -32.71569           
_pill                202                  -32.68853           
bable                299                  32.68747            
_q                   82                   -32.68463           
_floral              218                  -32.68290           
_tranquil            284                  32.67760            
_Rolling             287                  -32.67116           
Phys                 215                  -32.64966           
_mentors             51                   32.64664            
_Stain               84                   32.64653            
_inspection          10                   -32.64023           
atel                 151                  -32.63771           
wr                   11                   -32.62540           
_jet                 96                   32.62367            
_Bolshe              178                  -32.62079           
_addresses           105                  -32.61248           
_Roberto             36                   -32.60223           
_broken              245                  -32.59917           
_respectively        28                   -32.59651           
_declaring           124                  -32.58239           
_effectively         40                   -32.58109           
_confirms            203                  -32.57944           
_flask               183                  -32.57245           
_lb                  260                  -32.57215           
_behaving            242                  32.57152            
_Bone                137                  -32.57061           
_clerks              115                  -32.56366           
_Belt                174                  -32.55214           
_psychiatry          277                  -32.54673           
_academia            186                  -32.53662           
Pick                 146                  -32.53585           
_Articles            78                   -32.53192           
_198                 77                   32.52603            
_symb                27                   -32.52466           
_acted               174                  -32.52044           
_advise              134                  32.51926            
_ballot              100                  32.49370            
_rattled             168                  32.49260            
_Manitoba            73                   -32.48326           
_while               241                  -32.47573           
_Pedro               94                   32.46419            
_Dynam               170                  32.46234            
Jose                 49                   -32.46233           
_riding              71                   -32.45970           
_shader              30                   -32.45679           
arest                3                    -32.45535           
match                139                  -32.43872           
_lib                 95                   -32.43077           
_dwell               106                  -32.43065           
_cynicism            49                   -32.42181           
_masc                236                  32.41564            
ñ                    96                   32.41496            
_Detected            17                   -32.40562           
_manipulative        299                  -32.40057           
sr                   51                   -32.39819           
.,                   179                  -32.39812           
_raven               174                  32.39246            
_Employ              96                   32.38669            
backer               297                  32.35732            
