query                key                  attn_score          
_cornerback          _Seahawks            105.52793           
_winger              _goalkeeper          105.48257           
_midfielder          _goaltender          105.39413           
_Activate            _Activate            105.38478           
_goalkeeper          _Sounders            105.38214           
_Buch                _Buch                105.37326           
_opin                _opin                105.32302           
_linebacker          _cornerback          105.31209           
_receivers           _Steelers            105.26004           
_Everton             _Trafford            105.19266           
ortunately           ortunately           105.18726           
_goalkeeper          inho                 105.17271           
_rusher              _Lakers              105.16535           
_defenseman          _Oilers              105.14555           
_manic               _manic               105.13132           
jandro               jandro               105.13082           
endment              endment              105.08684           
_passer              _rusher              105.04870           
_rusher              _Colts               105.03390           
Arsenal              _Tottenham           104.99332           
_Babe                _Babe                104.99197           
_midfielder          _outfielder          104.98997           
_Liverpool           _Sunderland          104.93143           
_scorer              _Flyers              104.90233           
_Timbers             _Sounders            104.89306           
_baseman             _fielder             104.88855           
_scorer              _outfielder          104.87895           
_pione               _pione               104.86929           
_addr                _addr                104.86892           
_Cardinal            _Cardinal            104.86848           
_rusher              _Broncos             104.86554           
_Cour                _Cour                104.85423           
_metab               _metab               104.84747           
_homers              _homers              104.83772           
_rusher              _Steelers            104.83521           
_cornerback          _receivers           104.82339           
_Timbers             _MLS                 104.81925           
_receivers           _Rams                104.81051           
Lady                 Lady                 104.72099           
_Tyrann              _Tyrann              104.68475           
_Elaine              _Elaine              104.68181           
_linebackers         _linebacker          104.66684           
_defenseman          _outfielder          104.64983           
_goalt               _goalt               104.64916           
_linebackers         _receiver            104.64423           
_receivers           _Bengals             104.58031           
_Arsenal             _Arsenal             104.55534           
_defenseman          _Predators           104.45649           
_baseman             _baseman             104.41422           
_rusher              _Clippers            104.41243           
_innings             ickets               104.39491           
_Dalai               _Dalai               104.39283           
_defenseman          _NHL                 104.36239           
_goalie              _defenseman          104.34963           
dp                   dp                   104.34488           
_keeper              _striker             104.33337           
iago                 iago                 104.32527           
_foliage             _foliage             104.30500           
_baseball            _baseball            104.28837           
_linemen             _receivers           104.27776           
_Trafford            _Tottenham           104.26866           
_Cardinal            _defenseman          104.26865           
_scorer              _baseman             104.25893           
_scorer              _quarterback         104.24619           
_Oops                _Oops                104.23953           
_Secure              _Secure              104.23929           
_footballer          _striker             104.23891           
ateg                 ateg                 104.23800           
_defenseman          _Suns                104.19815           
_Brom                _Tottenham           104.14227           
_defenseman          _Rockets             104.12468           
_Noct                _Noct                104.12251           
_Swansea             _Sunderland          104.11611           
_defenseman          _fielder             104.11460           
_defenseman          _Mavericks           104.10955           
_rusher              _lineman             104.08474           
_reliever            _fielder             104.07686           
_Everton             _Everton             104.07240           
_Authentication      _Authentication      104.07151           
_scorer              _hitter              104.05720           
_Recorded            _Recorded            104.05283           
_Laf                 _Laf                 104.05035           
_Timberwolves        _Canadiens           104.04655           
_Everton             _Tottenham           104.03568           
_Led                 _Led                 104.03239           
_receivers           _Gators              104.03059           
viron                viron                103.96534           
_linebackers         _Dolphins            103.94343           
_di                  _di                  103.93282           
rw                   rw                   103.92936           
_Nets                _Nets                103.91457           
_rusher              _Sixers              103.90608           
anoia                anoia                103.89684           
_Kidd                _Kidd                103.87438           
_Frem                _Frem                103.83104           
_Cardinal            _lineman             103.82153           
_scorer              _rusher              103.80569           
�                    �                    103.80403           
_Folk                _Folk                103.79087           
_midfielder          _Sounders            103.78969           
Fif                  Fif                  103.78723           
_rusher              _Knicks              103.78463           
_Gaal                _Trafford            103.76479           
_defenseman          _Flyers              103.76318           
_linebackers         _Redskins            103.76304           
_Brom                _Albion              103.71555           
_linemen             _Seahawks            103.71193           
_defenseman          _Pelicans            103.69189           
_rusher              _quarterback         103.68145           
_receiver            _receivers           103.64748           
ottenham             _Trafford            103.63519           
_defenseman          _goaltender          103.62999           
_hitter              _fielder             103.61170           
_Timberwolves        _Lakers              103.60079           
_ERA                 _ERA                 103.58620           
_striker             _fielder             103.55858           
_Cardinal            _quarterback         103.55299           
_Everton             _Juventus            103.53195           
awei                 awei                 103.53152           
_defenseman          _winger              103.51765           
_rusher              _Packers             103.51376           
_defenseman          _Raptors             103.51347           
_rusher              _quarterbacks        103.49220           
_receivers           _fielder             103.48563           
_scrimmage           _scrimmage           103.45760           
_midfielder          _baseman             103.43523           
_linebackers         _Buccaneers          103.43020           
_Gaal                ottenham             103.42668           
_defenseman          _Jackets             103.42530           
_inning              _homer               103.42059           
_Liverpool           _Trafford            103.41702           
_Timberwolves        _Suns                103.35613           
_linebackers         _quarterbacks        103.34418           
_Administ            _Administ            103.33111           
_Sik                 _Sik                 103.30720           
_outfield            _outfield            103.30309           
_scorer              _Ducks               103.29657           
_lineman             _rusher              103.28250           
_fortun              _fortun              103.27802           
_Tottenham           Manchester           103.27117           
_Timberwolves        _Pelicans            103.27088           
_reven               _reven               103.26411           
_Tottenham           _Arsenal             103.25481           
_Sunderland          _Trafford            103.20454           
_Monte               _Monte               103.19128           
_Sunderland          _Swansea             103.18806           
pointers             pointers             103.18290           
_shortstop           _shortstop           103.17896           
_midfielder          _footballer          103.16138           
_Shib                _Shib                103.12827           
_Albion              _Albion              103.11517           
_Timberwolves        _Knicks              103.09541           
_fraudulent          _fraudulent          103.08329           
_defenseman          _Penguins            103.08230           
_Rack                _Rack                103.05426           
_tacit               _tacit               103.04476           
_Celtics             _Celtics             103.03564           
_defenseman          _Celtics             103.01630           
_turnovers           _touchdowns          102.98717           
_mortal              _mortal              102.98154           
_Bom                 _Bom                 102.98045           
_scorer              _Jackets             102.97487           
_celebr              _celebr              102.96639           
_Dortmund            _Dortmund            102.95173           
_shortstop           _fielder             102.94474           
_Mourinho            _Mourinho            102.90234           
Der                  ür                   102.90224           
_Shirley             _Shirley             102.87329           
_passer              _cornerback          102.87157           
_Tottenham           _Liverpool           102.85980           
_Proud               _Proud               102.85284           
_sacks               _sacks               102.84022           
_receivers           _Clippers            102.82722           
_Durant              _Durant              102.82594           
_Messi               _Messi               102.80533           
_Arsenal             _Trafford            102.79245           
_Trafford            _Juventus            102.79153           
_defenseman          _Timberwolves        102.78683           
emouth               _Arsenal             102.78371           
_cornerback          _QB                  102.78228           
_lineman             _lineman             102.75759           
_rusher              _Gators              102.75636           
_receiver            _linemen             102.74326           
_defenseman          _striker             102.73395           
_der                 inen                 102.72372           
_midfielder          _Canadiens           102.71937           
_cornerback          _lineman             102.70757           
_linebackers         _Bucs                102.68343           
_UC                  _UC                  102.67498           
emouth               _Albion              102.65288           
_striker             _goaltender          102.62114           
_Tottenham           _Mourinho            102.61480           
_goalie              _Canucks             102.58285           
Chelsea              _Trafford            102.57913           
_incons              _incons              102.57408           
_pitchers            _fielder             102.57072           
Chelsea              _Tottenham           102.56426           
ür                   inen                 102.56179           
_goalie              _midfielder          102.52386           
_receivers           _Cardinals           102.51463           
_textile             _textile             102.51305           
�                    �                    102.50764           
_defenseman          _goalkeeper          102.50159           
_goalie              _striker             102.48108           
.>>                  .>>                  102.47764           
_Cardinal            _Seahawks            102.43265           
_Timberwolves        _Sabres              102.41835           
_Scope               _Scope               102.39602           
_Soccer              _Soccer              102.38811           
_Grizzlies           _Celtics             102.37800           
_receiver            _cornerback          102.37230           
emouth               _Dortmund            102.35177           
Arsenal              _Juventus            102.32624           
_Tottenham           _Juventus            102.31954           
_Gaal                _Juventus            102.28514           
_magn                _magn                102.28136           
�                    �                    102.24273           
_hockey              _hockey              102.23254           
_linebackers         _Jaguars             102.21055           
_mig                 _mig                 102.20774           
_receiver            _linebackers         102.20251           
_Dynamo              _Sounders            102.19486           
_infield             _infield             102.19403           
_Trafford            _Everton             102.17229           
Chelsea              _Juventus            102.16996           
_retreating          _retreating          102.13888           
_Proc                _Proc                102.12529           
_Zh                  _Zh                  102.11674           
_cornerback          _quarterback         102.11193           
_Suzanne             _Suzanne             102.10588           
Thread               Thread               102.10472           
_Dram                _Dram                102.10136           
_goalkeeper          _shortstop           102.09933           
_receivers           _pitchers            102.09753           
_linebackers         _Ravens              102.08459           
_rusher              _Canadiens           102.08200           
_Sunderland          _Tottenham           102.07471           
_Liverpool           _Tottenham           102.07251           
_Liverpool           _Juventus            102.06305           
_sandy               _sandy               102.05899           
_cornerback          _fielder             102.04516           
_Arsenal             _Sunderland          102.04165           
_Tottenham           _Dortmund            102.03979           
ガ                    ガ                    102.03534           
_Knicks              _Celtics             102.01836           
_defender            _defenseman          102.00057           
_Hau                 _Hau                 101.99049           
_striker             _defenseman          101.97650           
_scorer              _Wildcats            101.95670           
_receivers           _baseman             101.94602           
_receivers           _NFL                 101.88866           
_turnovers           pointers             101.88821           
_Gib                 _Gib                 101.86887           
_Trafford            _Mourinho            101.85291           
_forwards            _defenseman          101.83986           
_destruct            _destruct            101.83532           
_Mug                 _Mug                 101.83340           
_Swansea             _Cardiff             101.82641           
_QB                  _QB                  101.82431           
_winger              _defenseman          101.82195           
_linebackers         _Chargers            101.81602           
_receivers           _Raiders             101.81407           
_Dynamo              _MLS                 101.81323           
_Imag                _Imag                101.79325           
_analges             _analges             101.78180           
_Lun                 _Lun                 101.76992           
_LeBron              _LeBron              101.73946           
_Timberwolves        _Leafs               101.72802           
_hitter              _outfielder          101.72098           
_scholarly           _scholarly           101.71729           
_goalie              _Lakers              101.70183           
_Timberwolves        _Rockets             101.70113           
_Timberwolves        _Mavericks           101.69208           
_unnatural           _unnatural           101.66882           
_cornerback          _baseman             101.65746           
_Gob                 _Gob                 101.65391           
_Trafford            _Sunderland          101.64983           
_flowing             _flowing             101.64636           
_Yar                 _Yar                 101.62473           
_HOU                 _PHI                 101.62437           
_Arsenal             _Tottenham           101.60793           
_receivers           _hitter              101.59899           
emouth               _Liverpool           101.59743           
_Knicks              _Sixers              101.58894           
_Hun                 _Hun                 101.58134           
_shortstop           _outfielder          101.57681           
_scorer              _Predators           101.57510           
_Clemson             _TCU                 101.57222           
_goalie              _goalkeeper          101.56558           
_Swansea             _Norwich             101.56425           
_Chelsea             _Trafford            101.55898           
_fielder             _outfielder          101.55476           
_Villa               _Juventus            101.54124           
_rusher              _Patriots            101.50254           
_Turk                _Turk                101.49218           
_Timberwolves        _Oilers              101.47868           
_Pelicans            _Canadiens           101.47143           
_midfielder          _Canucks             101.46408           
_rip                 _rip                 101.45856           
_Timberwolves        _NHL                 101.45247           
_receivers           _Braves              101.42290           
_Dwell               _Dwell               101.41511           
_Sunderland          _Everton             101.41156           
_rebounds            _rebounds            101.40533           
_rusher              _Mavericks           101.38401           
_defender            _winger              101.38161           
_Kaf                 _Kaf                 101.37125           
_CFL                 _CFL                 101.36529           
_Purg                _Purg                101.36484           
ignty                ignty                101.34632           
_Liverpool           _Liverpool           101.34183           
_fielder             _baseman             101.33678           
_scorer              _Bucs                101.32372           
_Boh                 _Boh                 101.31342           
_Fir                 _Fir                 101.30939           
_striker             _Timbers             101.29369           
_sorry               _sorry               101.29024           
_quarterbacks        _quarterbacks        101.28721           
_receiver            _linebacker          101.27462           
_scorer              _Chargers            101.26984           
_skating             _skating             101.26008           
_scorer              _Coyotes             101.25365           
_scorer              _pitchers            101.24670           
_tcp                 _tcp                 101.24258           
_rusher              _Eagles              101.22177           
_Tottenham           _Newcastle           101.22077           
_scorer              _shortstop           101.21983           
_midfielder          _MLS                 101.20790           
_StarCraft           _StarCraft           101.19968           
_backfield           _backfield           101.18715           
_goalkeeper          _MLS                 101.18223           
_LIC                 _LIC                 101.17637           
_geological          _geological          101.17515           
_goalkeeper          _Messi               101.17281           
_Procedure           _Procedure           101.17109           
_Nets                _Blackhawks          101.16668           
_sugg                _sugg                101.16583           
_Liverpool           _Everton             101.15900           
_Kry                 _Kry                 101.15480           
_Tottenham           _Leeds               101.15356           
_receivers           _Lakers              101.13741           
_Azerb               _Azerb               101.12759           
_Timberwolves        _Capitals            101.12553           
_NHL                 _NHL                 101.12379           
_receivers           _outfielder          101.12217           
_scorer              _Nets                101.11127           
_defender            _fielder             101.10721           
_lineman             _linemen             101.09553           
_defenseman          _Avalanche           101.08173           
_scorer              _Warriors            101.08112           
_Context             _Context             101.06896           
_compr               _compr               101.06658           
_rusher              _Bengals             101.05711           
_Timberwolves        _Cavs                101.05573           
_cornerback          _Chargers            101.02901           
_Bend                _Bend                101.01875           
_Pelicans            _Pelicans            101.01725           
ンジ                   ンジ                   101.01566           
_Hermione            _Hermione            101.00878           
_rusher              _Rams                101.00732           
_goalie              _fielder             100.97525           
_Nets                _Celtics             100.96019           
_Ronaldo             _Ronaldo             100.95625           
_Villa               _Tottenham           100.94812           
_scorer              _cornerback          100.93394           
_discrep             _discrep             100.93196           
_Villa               _Arsenal             100.92596           
_Nets                _Timberwolves        100.92486           
_Xuan                _Xuan                100.92184           
_cornerback          _Celtics             100.91222           
_scorer              _Gators              100.90517           
_rusher              _Suns                100.90248           
_striker             _Sounders            100.88693           
_Gu                  _Gu                  100.87820           
_McK                 _McK                 100.85400           
_demonic             _demonic             100.83875           
_Sounders            _Juventus            100.82562           
_Tottenham           _Albion              100.81743           
_Knicks              _Canucks             100.81661           
_Klopp               _Tottenham           100.80641           
_sacks               _homers              100.80627           
_cornerback          _Bucs                100.79272           
_Amp                 _Amp                 100.78902           
_midfield            _infield             100.78424           
_linemen             _cornerback          100.78229           
_Brom                _Swansea             100.77129           
_Prep                _Prep                100.76651           
Arsenal              _Trafford            100.75089           
_isEnabled           _isEnabled           100.74470           
_Exxon               _Exxon               100.74299           
_striker             _baseman             100.72861           
_midfielder          _goalie              100.72762           
_shortstop           _baseman             100.72442           
trigger              trigger              100.71210           
_receivers           _Knicks              100.70975           
Chelsea              _Mourinho            100.70248           
_Rockets             _Canadiens           100.69844           
_receivers           _TCU                 100.69210           
_Caucasian           _Caucasian           100.68608           
_scorer              _Spurs               100.68568           
letico               _Mourinho            100.68016           
_pitchers            _outfielder          100.67865           
_defenseman          _Pacers              100.66458           
_linebackers         _Falcons             100.66202           
_rusher              _Pistons             100.64588           
_baseman             _outfielder          100.61053           
_Nets                _Sixers              100.56315           
_goalkeeper          _hitter              100.54568           
_rusher              _Vikings             100.53066           
_Liverpool           _Albion              100.52157           
_goalkeeper          _scorer              100.51765           
_Receiver            _rusher              100.51510           
_Sunderland          _Juventus            100.51342           
_Arsenal             _Everton             100.51205           
_defenseman          _Nuggets             100.51118           
_Timberwolves        _Clippers            100.50958           
_goalie              _Rockets             100.50928           
_FC                  _MLS                 100.48892           
_defenseman          _Coyotes             100.48837           
_Eval                _Eval                100.48734           
_flickering          _flickering          100.46502           
_scorer              _Hurricanes          100.45268           
_Albion              _Sunderland          100.44447           
_reliever            _outfielder          100.43572           
_Ober                _Ober                100.43131           
hander               _fielder             100.42824           
_Mavericks           _Canadiens           100.42822           
_McCl                _McCl                100.42475           
_rusher              _Cavaliers           100.41721           
_Sci                 _Sci                 100.40423           
_defenseman          _Ducks               100.40292           
_corrid              _corrid              100.40092           
