query                key                  attn_score          
27                   1                    12.07947            
26                   9                    12.07498            
186                  0                    12.07478            
31                   1                    12.06190            
20                   20                   12.05910            
178                  0                    12.04692            
21                   19                   12.01761            
279                  0                    12.01323            
21                   16                   12.01029            
19                   4                    11.99774            
21                   9                    11.99111            
22                   6                    11.97395            
20                   10                   11.96640            
26                   5                    11.96311            
26                   7                    11.95813            
24                   9                    11.95693            
211                  0                    11.95523            
21                   7                    11.93469            
21                   8                    11.90957            
229                  0                    11.87143            
21                   15                   11.87139            
26                   18                   11.86963            
16                   2                    11.86751            
209                  0                    11.85725            
21                   17                   11.85222            
23                   13                   11.85157            
32                   1                    11.84338            
21                   3                    11.83041            
24                   13                   11.82470            
29                   1                    11.82346            
25                   1                    11.80901            
20                   4                    11.80245            
16                   4                    11.80065            
201                  0                    11.78544            
26                   17                   11.78166            
203                  0                    11.76902            
23                   19                   11.76248            
26                   16                   11.76242            
26                   8                    11.74108            
291                  0                    11.73658            
22                   14                   11.73619            
26                   15                   11.72945            
144                  0                    11.72860            
23                   12                   11.71900            
23                   9                    11.70861            
24                   14                   11.70751            
200                  0                    11.70361            
23                   16                   11.69933            
29                   26                   11.69358            
29                   21                   11.69326            
23                   8                    11.69071            
228                  0                    11.68322            
29                   6                    11.67247            
259                  0                    11.63551            
21                   5                    11.63209            
261                  0                    11.62900            
21                   18                   11.62867            
23                   17                   11.62861            
22                   13                   11.61737            
169                  0                    11.61526            
22                   21                   11.59185            
266                  0                    11.58892            
23                   7                    11.58621            
31                   21                   11.55979            
218                  0                    11.55401            
198                  0                    11.54859            
268                  0                    11.53178            
24                   21                   11.51198            
248                  0                    11.50043            
270                  0                    11.48004            
28                   21                   11.46870            
22                   12                   11.46540            
23                   18                   11.46526            
24                   17                   11.45946            
31                   26                   11.45870            
31                   6                    11.45403            
26                   23                   11.44974            
21                   11                   11.43299            
22                   16                   11.43127            
22                   9                    11.42264            
26                   11                   11.41674            
24                   12                   11.41571            
26                   3                    11.40481            
28                   26                   11.39386            
240                  0                    11.39369            
244                  0                    11.39231            
23                   15                   11.39067            
24                   19                   11.38076            
264                  0                    11.37754            
24                   16                   11.37627            
27                   21                   11.36163            
216                  0                    11.36035            
28                   6                    11.34338            
32                   21                   11.33221            
22                   8                    11.32974            
222                  0                    11.32954            
176                  0                    11.32904            
181                  0                    11.32025            
23                   5                    11.31378            
27                   6                    11.31326            
272                  0                    11.31174            
26                   4                    11.31051            
23                   23                   11.31022            
26                   2                    11.30477            
22                   19                   11.30318            
233                  0                    11.29838            
243                  0                    11.28491            
25                   6                    11.28445            
23                   11                   11.28404            
24                   8                    11.28214            
26                   10                   11.27326            
27                   14                   11.26759            
29                   14                   11.26584            
31                   14                   11.25641            
217                  0                    11.25086            
27                   26                   11.23917            
33                   21                   11.23839            
256                  0                    11.21111            
28                   1                    11.20537            
29                   12                   11.20162            
29                   19                   11.19504            
23                   3                    11.18749            
22                   7                    11.18647            
22                   18                   11.18591            
24                   11                   11.18387            
30                   1                    11.18167            
24                   7                    11.16959            
26                   25                   11.16586            
190                  0                    11.16548            
31                   19                   11.14833            
21                   4                    11.14676            
290                  0                    11.14034            
245                  0                    11.13984            
269                  0                    11.12832            
24                   3                    11.12165            
28                   14                   11.10804            
196                  0                    11.09495            
21                   10                   11.09381            
27                   13                   11.09150            
22                   17                   11.08915            
29                   13                   11.07750            
24                   18                   11.06190            
28                   12                   11.06049            
31                   12                   11.05919            
219                  0                    11.05681            
27                   16                   11.04878            
22                   15                   11.04275            
27                   12                   11.04228            
32                   26                   11.03598            
232                  0                    11.03585            
22                   11                   11.03576            
29                   9                    11.03027            
25                   9                    11.02908            
236                  0                    11.02372            
288                  0                    11.02222            
287                  0                    11.01807            
24                   23                   11.00820            
193                  0                    10.99140            
24                   15                   10.99113            
30                   21                   10.98701            
27                   9                    10.97814            
31                   13                   10.97803            
25                   14                   10.96050            
202                  0                    10.95290            
34                   21                   10.95099            
23                   10                   10.93365            
28                   9                    10.92985            
33                   6                    10.92326            
28                   13                   10.92308            
21                   2                    10.92238            
22                   3                    10.91584            
286                  0                    10.91425            
27                   19                   10.91262            
185                  0                    10.90721            
250                  0                    10.90596            
25                   13                   10.89275            
28                   19                   10.89238            
32                   19                   10.87494            
33                   12                   10.86928            
27                   17                   10.86648            
34                   1                    10.86232            
31                   17                   10.85234            
29                   5                    10.84903            
23                   2                    10.84693            
22                   5                    10.84626            
25                   19                   10.84437            
23                   4                    10.83422            
30                   26                   10.83314            
29                   7                    10.83268            
33                   1                    10.83229            
32                   6                    10.82828            
295                  0                    10.81965            
25                   12                   10.81946            
27                   8                    10.81863            
25                   21                   10.81406            
31                   15                   10.81037            
252                  0                    10.81016            
31                   9                    10.80788            
26                   20                   10.80090            
29                   8                    10.78929            
253                  0                    10.78133            
29                   15                   10.77591            
29                   16                   10.77238            
267                  0                    10.76965            
31                   8                    10.75375            
21                   20                   10.75120            
27                   5                    10.74973            
25                   17                   10.74905            
24                   2                    10.74151            
37                   1                    10.73539            
32                   14                   10.72935            
33                   26                   10.72240            
28                   17                   10.71897            
28                   8                    10.71209            
32                   12                   10.71087            
24                   5                    10.70992            
28                   7                    10.70936            
28                   16                   10.70607            
24                   10                   10.69975            
31                   18                   10.69555            
27                   15                   10.68656            
32                   15                   10.67400            
237                  0                    10.66343            
31                   16                   10.65407            
30                   6                    10.64927            
25                   18                   10.64666            
29                   23                   10.64639            
262                  0                    10.64415            
31                   5                    10.64271            
31                   7                    10.64073            
32                   16                   10.62876            
28                   28                   10.62458            
30                   14                   10.62402            
32                   17                   10.61746            
29                   18                   10.61694            
29                   17                   10.61276            
34                   26                   10.60659            
205                  0                    10.60082            
31                   3                    10.59195            
27                   18                   10.58968            
30                   19                   10.58634            
30                   13                   10.57928            
32                   18                   10.57784            
33                   9                    10.57670            
221                  0                    10.57553            
33                   15                   10.57542            
27                   7                    10.56320            
29                   28                   10.56317            
29                   3                    10.56300            
28                   5                    10.56143            
30                   17                   10.55737            
24                   4                    10.55169            
30                   12                   10.55114            
31                   23                   10.54622            
32                   13                   10.54472            
24                   24                   10.53271            
33                   19                   10.52356            
42                   1                    10.51457            
42                   42                   10.51058            
26                   22                   10.50953            
27                   11                   10.50150            
27                   3                    10.49997            
38                   1                    10.49003            
199                  0                    10.48166            
29                   11                   10.47446            
206                  0                    10.47371            
43                   1                    10.47124            
30                   16                   10.46893            
38                   21                   10.45627            
25                   23                   10.45549            
42                   21                   10.45422            
28                   15                   10.45396            
26                   24                   10.45276            
25                   7                    10.44796            
30                   9                    10.44007            
32                   9                    10.43952            
25                   8                    10.42656            
25                   16                   10.42264            
33                   13                   10.41664            
34                   6                    10.40893            
28                   18                   10.40839            
33                   14                   10.40830            
