query                key                  attn_score          
0                    0                    58.87742            
1                    0                    34.29615            
3                    0                    32.78145            
4                    0                    32.68137            
2                    0                    32.61827            
5                    0                    32.46236            
6                    0                    30.86374            
8                    0                    30.08009            
9                    0                    29.70202            
7                    0                    29.65785            
12                   0                    29.17273            
10                   0                    28.67056            
21                   0                    28.52262            
14                   0                    28.34020            
20                   0                    28.17347            
11                   0                    27.95785            
23                   0                    27.72471            
16                   0                    27.68842            
31                   0                    27.63787            
15                   0                    27.62590            
36                   0                    27.30134            
19                   0                    27.28896            
35                   0                    27.24723            
17                   0                    27.14946            
30                   0                    27.11150            
26                   0                    26.71173            
13                   0                    26.47716            
28                   0                    26.10285            
27                   0                    25.94091            
37                   0                    25.88704            
32                   0                    25.85181            
33                   0                    25.33999            
25                   0                    25.32343            
18                   0                    25.21528            
44                   0                    24.84161            
38                   0                    24.82417            
34                   0                    24.81614            
39                   0                    24.77989            
64                   0                    24.60055            
24                   0                    24.50236            
49                   0                    24.22546            
48                   0                    24.02151            
41                   0                    23.95008            
22                   0                    23.79926            
45                   0                    23.59036            
43                   0                    23.40780            
52                   0                    23.33546            
63                   0                    23.29699            
29                   0                    23.16212            
40                   0                    23.09279            
53                   0                    22.93318            
42                   0                    22.89990            
46                   0                    22.78194            
69                   0                    22.69012            
70                   0                    22.63363            
58                   0                    22.38683            
60                   0                    22.37697            
66                   0                    22.36024            
73                   0                    22.22980            
50                   0                    22.06197            
57                   0                    22.00625            
123                  0                    21.87988            
54                   0                    21.82137            
104                  0                    21.77085            
68                   0                    21.26347            
56                   0                    21.23609            
47                   0                    21.23385            
65                   0                    21.15482            
51                   0                    21.12872            
61                   0                    20.98120            
71                   0                    20.91688            
100                  0                    20.90613            
62                   0                    20.85211            
82                   0                    20.82384            
55                   0                    20.65017            
86                   0                    20.63571            
75                   0                    20.55309            
91                   0                    20.49125            
90                   0                    20.48675            
93                   0                    20.48673            
83                   0                    20.46073            
76                   0                    20.36653            
81                   0                    20.36431            
89                   0                    20.33124            
72                   0                    20.22014            
103                  0                    20.18109            
110                  0                    20.11877            
