query                key                  attn_score          
0                    0                    63.47427            
1                    0                    40.47155            
9                    0                    28.77847            
11                   0                    28.74293            
4                    0                    28.22241            
17                   0                    28.18639            
3                    0                    28.14890            
6                    0                    28.11419            
26                   0                    27.97885            
7                    0                    27.88171            
12                   0                    27.81785            
8                    0                    27.77921            
16                   0                    27.59428            
31                   0                    27.26067            
13                   0                    27.05701            
27                   0                    26.99051            
30                   0                    26.95666            
23                   0                    26.67630            
32                   0                    26.62684            
20                   0                    26.52090            
14                   0                    26.51716            
15                   0                    26.38431            
19                   0                    26.33153            
10                   0                    26.14521            
33                   0                    26.05018            
28                   0                    26.02629            
18                   0                    25.97905            
35                   0                    25.91421            
36                   0                    25.83674            
21                   0                    25.76122            
44                   0                    25.26414            
22                   0                    25.23840            
59                   0                    25.15477            
25                   0                    25.15322            
2                    0                    25.02425            
46                   0                    24.99749            
24                   0                    24.86690            
5                    0                    24.83639            
34                   0                    24.71036            
76                   0                    24.60443            
63                   0                    24.59860            
41                   0                    24.29090            
47                   0                    24.04365            
51                   0                    24.00055            
37                   0                    23.98314            
29                   0                    23.81631            
38                   0                    23.60845            
49                   0                    23.55849            
53                   0                    23.43358            
66                   0                    23.41594            
58                   0                    23.34080            
54                   0                    23.28346            
64                   0                    23.20518            
57                   0                    23.11152            
69                   0                    23.03546            
45                   0                    23.03102            
43                   0                    22.73948            
50                   0                    22.57112            
48                   0                    22.48951            
42                   0                    22.47142            
1                    1                    22.36023            
83                   0                    22.21537            
61                   0                    22.13119            
77                   0                    22.07768            
70                   0                    22.00749            
39                   0                    21.78393            
81                   0                    21.78318            
56                   0                    21.69082            
86                   0                    21.67709            
72                   0                    21.65440            
75                   0                    21.54675            
60                   0                    21.43975            
74                   0                    21.43967            
73                   0                    21.41950            
85                   0                    21.30533            
82                   0                    21.22449            
52                   0                    21.21680            
79                   0                    21.13139            
68                   0                    20.89705            
90                   0                    20.82253            
62                   0                    20.71779            
40                   0                    20.55720            
67                   0                    20.42764            
71                   0                    20.32071            
84                   0                    20.24901            
114                  0                    19.98234            
65                   0                    19.84259            
141                  0                    19.69921            
100                  0                    19.58031            
106                  0                    19.42475            
96                   0                    19.23651            
80                   0                    19.22480            
88                   0                    19.12583            
156                  0                    19.07283            
115                  0                    19.07203            
78                   0                    18.99503            
89                   0                    18.71272            
129                  0                    18.70622            
105                  0                    18.49084            
98                   0                    18.43364            
87                   0                    18.25596            
113                  0                    18.24837            
138                  0                    18.23439            
134                  0                    18.21225            
55                   0                    18.00010            
103                  0                    17.96773            
137                  0                    17.96234            
93                   0                    17.92694            
92                   0                    17.86821            
133                  0                    17.82627            
99                   0                    17.80556            
95                   0                    17.77088            
175                  0                    17.75489            
163                  0                    17.64599            
108                  0                    17.63220            
176                  0                    17.58583            
101                  0                    17.52999            
172                  0                    17.42583            
111                  0                    17.41832            
102                  0                    17.36415            
120                  0                    17.33905            
91                   0                    17.27825            
135                  0                    17.27429            
109                  0                    17.03715            
112                  0                    16.92453            
213                  0                    16.92085            
159                  0                    16.88458            
94                   0                    16.84351            
164                  0                    16.83214            
167                  0                    16.82442            
160                  0                    16.78928            
104                  0                    16.73329            
140                  0                    16.72915            
126                  0                    16.68460            
183                  0                    16.59202            
203                  0                    16.57501            
119                  0                    16.42654            
147                  0                    16.27447            
210                  0                    16.14007            
162                  0                    16.13389            
161                  0                    16.12731            
132                  0                    15.95182            
139                  0                    15.92297            
144                  0                    15.90361            
128                  0                    15.87273            
142                  0                    15.86349            
123                  0                    15.80842            
157                  0                    15.77477            
117                  0                    15.67461            
122                  0                    15.62967            
165                  0                    15.62099            
116                  0                    15.57536            
177                  0                    15.55126            
168                  0                    15.49145            
173                  0                    15.45320            
97                   0                    15.40580            
127                  0                    15.32766            
166                  0                    15.30275            
170                  0                    15.23936            
125                  0                    15.22836            
154                  0                    15.21202            
150                  0                    15.17080            
214                  0                    15.13889            
270                  0                    15.10358            
107                  0                    15.10121            
211                  0                    15.06881            
182                  0                    15.05451            
233                  0                    14.98374            
121                  0                    14.95494            
155                  0                    14.94800            
148                  0                    14.92134            
206                  0                    14.91695            
187                  0                    14.90371            
110                  0                    14.89294            
221                  0                    14.87589            
151                  0                    14.86285            
124                  0                    14.84289            
212                  0                    14.79685            
130                  0                    14.76601            
184                  0                    14.76209            
145                  0                    14.65770            
218                  0                    14.61183            
149                  0                    14.59770            
207                  0                    14.50086            
143                  0                    14.40127            
169                  0                    14.34256            
180                  0                    14.33217            
178                  0                    14.32741            
257                  0                    14.18091            
174                  0                    14.15810            
292                  0                    14.05075            
152                  0                    13.90733            
146                  0                    13.86760            
186                  0                    13.85960            
118                  0                    13.85144            
209                  0                    13.84976            
256                  0                    13.78223            
153                  0                    13.78051            
201                  0                    13.77322            
228                  0                    13.74505            
189                  0                    13.69161            
275                  0                    13.67128            
266                  0                    13.59362            
267                  0                    13.53904            
158                  0                    13.52994            
179                  0                    13.39561            
229                  0                    13.32817            
268                  0                    13.32530            
271                  0                    13.30864            
188                  0                    13.23396            
227                  0                    13.18738            
208                  0                    13.18268            
255                  0                    13.17727            
230                  0                    13.15401            
136                  0                    13.12512            
202                  0                    13.05356            
194                  0                    13.00086            
190                  0                    12.98124            
244                  0                    12.88934            
198                  0                    12.85415            
226                  0                    12.80270            
