query                key                  attn_score          
_with                _sided               16.54543            
_to                  _owed                16.53814            
_to                  _transports          16.52763            
_to                  _apologize           16.52121            
_to                  _adherence           16.50961            
_to                  _drove               16.50920            
_to                  _appointing          16.50076            
_to                  omen                 -16.48635           
_As                  _Known               16.47635            
_to                  _oblivious           16.45572            
_to                  _react               16.45399            
_to                  _apologise           16.44958            
_to                  _Apply               16.44891            
_to                  _pertinent           16.44185            
_to                  _transfer            16.43864            
_to                  _coined              16.40410            
_to                  _convened            16.38846            
_to                  _starved             16.38771            
_to                  _tendency            16.38692            
_to                  _alternatives        16.38069            
_to                  _pertaining          16.37093            
_to                  _inability           16.36829            
_as                  _cites               16.35608            
_to                  _rename              16.32064            
_as                  _insofar             16.31352            
_to                  _transmit            16.30161            
_to                  _links               16.29721            
_to                  _disclose            16.29499            
_to                  _appealing           16.28860            
_to                  _conditioned         16.28747            
_to                  _handing             16.28561            
_to                  ocating              16.28412            
_to                  _Converted           16.26141            
_prudent             _it                  16.26044            
_as                  querade              16.25334            
_to                  _prompted            16.25085            
_to                  _behold              16.24900            
_to                  _amend               16.24747            
_to                  _Attempt             16.17513            
_to                  _led                 16.15385            
_to                  _extends             16.14361            
_as                  _branded             16.13401            
_to                  _tailored            16.12660            
_to                  _adding              16.11993            
_to                  _widened             16.11331            
_to                  _succumb             16.07590            
_to                  _failure             16.06905            
_to                  _subscribed          16.06168            
_to                  _due                 16.06079            
_to                  Compare              16.05565            
_to                  _commit              16.05494            
_to                  _resort              16.05260            
_to                  _prone               16.04945            
_to                  _amended             16.04512            
_to                  _cater               16.03520            
_to                  _blinded             16.03443            
_as                  _labelled            16.03217            
_to                  ede                  16.01619            
_to                  _alluded             16.01015            
_to                  _awarded             16.00458            
_to                  _switch              15.99027            
_to                  _moved               15.98853            
_to                  _journeys            15.98476            
_to                  _catapult            15.97984            
_as                  _praised             15.97978            
_to                  _waited              15.97492            
_to                  _regards             15.97259            
_to                  _extradition         15.96330            
_to                  _leads               15.95517            
_to                  _ventured            15.95148            
_to                  _diverted            15.94574            
_to                  _upgraded            15.94396            
_to                  _transmitting        15.91814            
_to                  _explain             15.91698            
_to                  _efforts             15.91189            
_to                  _contributions       15.90523            
_to                  _listened            15.89657            
_to                  _owe                 15.89175            
_to                  _presenting          15.88539            
_to                  _leveraging          15.87401            
_to                  _flee                15.87095            
_to                  _unfit               15.86683            
_to                  ribute               15.86334            
_to                  _incite              15.86291            
_to                  uned                 15.85610            
_to                  udos                 15.85191            
_to                  _relevance           15.85037            
_to                  _committing          15.84811            
_to                  _pivot               15.84750            
_to                  _bleed               15.84412            
_tempting            _it                  15.83535            
_to                  Welcome              15.83342            
_to                  _impart              15.82887            
_to                  _adhere              15.82706            
_to                  _sacrifices          15.82212            
_to                  _permission          15.81862            
_to                  _transporting        15.81642            
_to                  _instructed          15.81487            
_to                  _rode                15.81415            
_to                  _correlate           15.81043            
_to                  _Bringing            15.79877            
_as                  _disgu               15.79610            
_to                  _attachment          15.79152            
_as                  _treating            15.78847            
_unreasonable        _it                  15.77609            
_to                  _begged              15.77110            
_to                  _corresponds         15.77108            
_to                  _responses           15.73842            
_as                  _regard              15.73129            
_to                  _objected            15.72783            
_to                  _objections          15.72467            
_to                  _dating              15.71073            
_to                  _delivering          15.70881            
_to                  _succumbed           15.70613            
_to                  _responsiveness      15.70373            
_to                  _Returning           15.70364            
_to                  _deliver             15.70245            
_to                  _introduce           15.69823            
_to                  _forcing             15.67686            
_to                  rue                  15.67521            
_to                  _hunted              15.66494            
_to                  _payable             15.66440            
_to                  _access              15.66324            
_to                  _allowing            15.66046            
_to                  _adapted             15.65928            
_to                  _akin                15.65579            
_to                  _pretended           15.64787            
_to                  _waiting             15.64443            
As                   _Known               15.64426            
_as                  _termed              15.64360            
_to                  _marketed            15.63809            
_to                  _leased              15.63283            
_to                  _applied             15.63229            
_to                  _sell                15.62442            
_to                  _transition          15.62140            
_to                  _banished            15.61873            
_to                  _tapped              15.61769            
_to                  _ascend              15.61494            
_to                  _adjusting           15.59762            
_to                  _confess             15.59344            
_to                  _exports             15.58768            
_as                  _translates          15.58047            
_to                  ustom                15.57595            
_to                  _ascent              15.57510            
_as                  ided                 15.57470            
_to                  _shortened           15.57111            
_to                  _distributing        15.56898            
_to                  _beaten              15.56660            
_to                  _lead                15.56113            
_to                  _suited              15.56024            
_to                  _appealed            15.55715            
_feasible            _it                  15.55440            
_to                  _ties                15.55361            
_to                  _sends               15.55282            
_to                  _forwarding          15.55093            
_to                  _bumped              15.54421            
_with                _shared              15.54225            
_to                  _catering            15.54218            
_to                  _exposed             15.54218            
_as                  _rated               15.52798            
_impossible          _it                  15.52537            
_to                  _strapped            15.52516            
_with                _cooperating         15.52335            
_to                  olated               15.50140            
_to                  _analogous           15.49831            
_to                  _convince            15.49541            
_to                  _encourage           15.49476            
_to                  _leading             15.48499            
_to                  _encouraged          15.48022            
_as                  classified           15.47422            
_to                  _flock               15.46848            
_to                  _referred            15.45976            
_to                  _receptive           15.45860            
_to                  _Contrary            15.45481            
_to                  _referrals           15.45247            
_to                  _cling               15.45178            
_to                  _entit               15.44945            
_to                  tains                15.44077            
_to                  _threatens           15.43994            
_to                  _steps               15.43291            
_to                  _responds            15.43097            
_to                  _subject             15.43080            
_to                  onding               15.42832            
_to                  _heading             15.42792            
_to                  _motiv               15.42787            
_to                  _limit               15.42608            
_to                  _enabling            15.42579            
_as                  _depict              15.41971            
_to                  _ordered             15.41362            
_to                  _selling             15.40288            
_to                  _skip                15.39642            
_as                  league               -15.39310           
_to                  _inaccessible        15.39017            
_to                  _instinct            15.38581            
_to                  _safeguards          15.38212            
_to                  _exploiting          15.38124            
_to                  _losing              15.37491            
_to                  τ                    -15.37345           
_to                  _reaction            15.37192            
_to                  _answers             15.36460            
_to                  _Bring               15.36238            
_to                  _invites             15.35489            
_to                  _obedience           15.35032            
_to                  fetched              15.33477            
_to                  _exploited           15.32672            
_to                  _trip                15.32195            
_to                  _harder              15.32036            
_to                  _fortunate           15.31737            
_to                  _refer               15.31728            
_uncommon            _it                  15.31102            
_to                  _reacts              15.30748            
_to                  _approaches          15.30476            
_to                  _handed              15.29390            
_to                  _apologized          15.29339            
_to                  _sprung              15.28835            
_with                _consultations       15.28154            
_to                  _conveyed            15.28007            
_to                  _expand              15.27977            
_to                  _dedication          15.26886            
_to                  _urging              15.26861            
_to                  _motivate            15.26729            
_to                  _allow               15.26406            
_to                  _pains               15.25846            
_to                  _Returns             15.25679            
_to                  _lure                15.24622            
_to                  _urges               15.24472            
_to                  _referring           15.22897            
_to                  _reluctance          15.22744            
_to                  _adjustments         15.22275            
_to                  _sent                15.21856            
_to                  _alert               15.21640            
_to                  _attached            15.21573            
_to                  _propensity          15.20425            
_as                  _styled              15.20346            
_to                  _mattered            15.20000            
_as                  _treated             15.19752            
_to                  _homage              15.18880            
_to                  _relying             15.18141            
_to                  _apologies           15.17426            
_to                  _respond             15.17207            
_as                  _criticized          15.17025            
_to                  _gunshot             15.17015            
_to                  _escalated           15.16867            
_to                  _battled             15.15906            
_to                  _indifference        15.15878            
_as                  _overtake            15.15814            
_to                  _responding          15.15780            
_to                  _pitched             15.15181            
_to                  _additions           15.14629            
_to                  _sold                15.14526            
_to                  _belongs             15.13601            
_to                  _temptation          15.13598            
_to                  _allocated           15.13536            
_to                  _export              15.13374            
_important           _it                  15.13282            
_with                _communicate         15.13212            
_to                  _compel              15.12961            
_to                  _Use                 15.11179            
_to                  _reduced             15.10964            
_to                  _appeal              15.10589            
_with                _consult             15.10556            
_to                  limits               15.10069            
_as                  _reborn              15.09985            
_to                  _introducing         15.08639            
_as                  _summarized          15.08576            
_to                  _adjusts             15.08414            
_to                  _willingness         15.07156            
_to                  _awakened            15.07044            
_to                  _exposure            15.06974            
_as                  _Reincarnated        15.06916            
_with                _interacted          15.06510            
_to                  _attentive           15.05816            
_with                _empath              15.05689            
_to                  _commits             15.05072            
_to                  _recruited           15.03714            
_to                  _gearing             15.03314            
_to                  dding                15.03174            
_pointless           _it                  15.02481            
_to                  _related             15.01999            
_to                  _attention           15.01857            
_with                _reckoned            15.01693            
_acceptable          _it                  15.01212            
_with                _resonate            15.00880            
_as                  _define              15.00865            
_to                  _belonging           15.00605            
_to                  _regard              15.00557            
_to                  _accompany           14.99470            
_to                  _harmful             14.98863            
_as                  _pegged              14.97823            
_commonplace         _it                  14.97804            
_to                  _attributes          14.97730            
_to                  _binds               14.97473            
_to                  _transitions         14.97143            
_to                  _approach            14.96841            
_to                  _flashbacks          14.96523            
_to                  _relocation          14.95955            
_to                  _divert              14.95875            
_as                  same                 14.95375            
_to                  _Compared            14.95034            
_to                  _Expect              14.95003            
_to                  _reactions           14.94494            
_difficult           _it                  14.94448            
_to                  _raced               14.94174            
_to                  _readiness           14.93568            
_to                  _distributed         14.93366            
_to                  subject              14.92259            
_to                  _barriers            14.92198            
_to                  _pressure            14.91956            
_to                  _responsive          14.91631            
_surprising          _it                  14.91155            
_as                  _view                14.90723            
_to                  _attempts            14.90306            
_to                  _timed               14.89516            
_to                  _encouraging         14.89328            
_to                  _deploying           14.88733            
_as                  Seeing               14.87125            
_to                  _awaken              14.86819            
_to                  _easier              14.85442            
_to                  _fled                14.85215            
_to                  _applicable          14.84651            
_to                  _proportional        14.84639            
_advantageous        _it                  14.84454            
_with                _pepp                14.84369            
_to                  _struggled           14.83811            
_irresponsible       _it                  14.83311            
_as                  _qualify             14.83237            
_to                  _naïve               14.83032            
_to                  _reintrodu           14.82222            
_to                  _indifferent         14.81750            
_to                  _disclosing          14.81618            
_as                  _singled             14.81399            
_to                  _restricted          14.81284            
_to                  _solutions           14.80683            
_to                  _invoked             14.79960            
_to                  Upgrade              14.79646            
_to                  _yielding            14.79605            
_to                  _aversion            14.79429            
_to                  _move                14.79377            
_to                  _presented           14.79290            
_to                  _sells               14.79051            
_As                  _such                14.78851            
_to                  _utilizing           14.78486            
_as                  _seen                14.78475            
_to                  _attracted           14.77963            
_to                  _risen               14.77926            
_to                  κ                    -14.77840           
_unusual             _it                  14.77669            
_to                  _sacrifice           14.77627            
_to                  _similar             14.77457            
_to                  _compelled           14.77326            
_to                  pires                14.76951            
_to                  _limiting            14.76921            
_with                _collaborated        14.76878            
_with                _discussions         14.76387            
_to                  _modifications       14.75763            
_to                  _attest              14.75541            
_to                  _caused              14.75539            
_to                  _tied                14.75059            
_to                  _attribution         14.74949            
_to                  _dissemin            14.74204            
_with                _consultation        14.74036            
_to                  _transfers           14.73867            
_with                _dissatisfied        14.73727            
_to                  imilar               14.73575            
_to                  _apologised          14.73506            
_to                  _traces              14.72237            
_to                  _enables             14.72202            
_to                  _Sending             14.72054            
_to                  _applic              14.71807            
_with                _negotiate           14.71748            
_with                _communicating       14.70786            
_to                  _lost                14.70781            
_to                  react                14.70474            
_to                  _Reaction            14.70456            
_with                arded                14.70396            
_unfair              _it                  14.70384            
As                   _such                14.69913            
_to                  _glued               14.69854            
_to                  _comparisons         14.69657            
_to                  _causes              14.69335            
_to                  _combine             14.69077            
_to                  _rose                14.68979            
_to                  _merged              14.68515            
_to                  _judged              14.68363            
_to                  _defaults            14.67391            
_to                  _unrelated           14.67190            
_to                  _repatri             14.67084            
_to                  _indebted            14.67067            
_to                  _commute             14.66893            
_to                  _adds                14.66659            
_to                  _leaking             14.66559            
_to                  _waits               14.66559            
_with                _share               14.66347            
_to                  _commitments         14.65925            
_to                  _contracted          14.65700            
_to                  _similarity          14.65119            
