query                key                  attn_score          
129                  :                    -27.41699           
80                   �                    -27.41612           
205                  �                    27.40467            
219                  l                    27.40338            
126                  �                    27.39919            
64                   �                    -27.38888           
72                   I                    -27.38238           
173                  %                    -27.37498           
128                  8                    27.37233            
165                  |                    -27.36687           
25                   �                    27.35850            
256                  _S                   -27.32643           
286                  �                    -27.30423           
171                  �                    -27.30411           
140                  �                    27.29256            
256                  U                    -27.27511           
217                  �                    -27.26202           
31                   �                    -27.25187           
198                  l                    27.23550            
134                  @                    27.22212            
183                  >                    27.21375            
81                   �                    -27.18625           
88                   8                    -27.18341           
127                  c                    27.17963            
20                   �                    27.15622            
217                  !                    27.15238            
277                  s                    -27.15016           
297                  (                    -27.13532           
176                  �                    27.12274            
172                  0                    -27.12041           
74                   ;                    27.11256            
155                  �                    -27.09387           
27                   %                    27.09320            
296                  �                    -27.07252           
227                  %                    27.03525            
261                  �                    -26.98464           
102                  Z                    26.97182            
90                   �                    -26.96876           
190                  med                  -26.96115           
140                  �                    -26.95891           
128                  �                    26.95783            
28                   C                    -26.95211           
224                  ~                    26.93073            
29                   j                    -26.91579           
204                  ~                    26.91566            
248                  ,                    26.89392            
229                  m                    26.89373            
267                  �                    -26.88787           
98                   r                    26.85217            
103                  �                    -26.84666           
19                   M                    26.83929            
229                  �                    -26.83731           
251                  #                    26.83137            
201                  c                    -26.82685           
78                   s                    -26.82467           
297                  �                    26.82283            
44                   �                    26.81783            
285                  U                    26.79863            
229                  �                    26.79794            
101                  �                    26.78792            
240                  =                    26.78533            
177                  �                    -26.78358           
53                   ~                    -26.76631           
75                   �                    -26.75006           
34                   D                    -26.73289           
288                  (                    26.73086            
33                   �                    -26.70550           
227                  a                    26.70467            
83                   �                    -26.70395           
127                  �                    -26.70277           
123                  3                    26.68489            
235                  X                    -26.68369           
71                   x                    26.67877            
61                   Q                    -26.67582           
92                   �                    26.67404            
50                   #                    26.66392            
117                  �                    -26.65743           
235                  �                    26.64755            
201                  Y                    26.64692            
118                  �                    -26.64421           
244                  g                    -26.62498           
26                   +                    -26.61782           
90                   �                    26.61631            
150                  �                    -26.60371           
58                   O                    26.59482            
76                   I                    -26.59456           
158                  O                    26.58854            
206                  t                    26.58484            
121                  �                    -26.57100           
130                  �                    -26.55520           
164                  �                    -26.55383           
283                  �                    -26.55333           
117                  �                    26.53890            
31                   )                    26.52864            
89                   �                    -26.49786           
140                  �                    -26.49656           
18                   �                    26.48828            
287                  p                    -26.47366           
233                  �                    -26.47260           
71                   q                    -26.46948           
280                  _phot                -26.46255           
114                  `                    -26.46153           
10                   �                    -26.45385           
104                  �                    -26.44754           
242                  <                    -26.44517           
246                  @                    26.43835            
55                   �                    26.43552            
82                   $                    26.42961            
262                  <                    26.42250            
61                   m                    26.41202            
170                  �                    26.40385            
39                   {                    26.39143            
153                  �                    26.38688            
179                  S                    26.37370            
190                  �                    -26.35207           
162                  �                    -26.34387           
43                   %                    26.32398            
40                   �                    -26.29600           
99                   t                    -26.28956           
281                  T                    -26.26253           
40                   f                    26.23549            
214                  '                    26.23060            
256                  �                    -26.22565           
35                   �                    -26.22487           
282                  �                    -26.18862           
55                   �                    -26.18130           
94                   �                    -26.15747           
256                  s                    -26.15364           
17                   5                    -26.13934           
19                   �                    26.13408            
209                  e                    -26.12958           
274                  �                    -26.12274           
126                  5                    26.11052            
84                   t                    26.10378            
199                  �                    -26.08867           
207                  x                    26.07448            
15                   �                    -26.06057           
258                  �                    -26.04354           
72                   P                    -26.03879           
209                  �                    -26.03320           
21                   �                    -26.02504           
35                   `                    -26.00479           
280                  �                    -26.00441           
118                  /                    -26.00418           
136                  �                    26.00059            
82                   �                    -25.99913           
100                  S                    -25.99807           
99                   I                    -25.99655           
134                  x                    -25.99217           
45                   �                    -25.98950           
193                  |                    25.97306            
11                   �                    25.97164            
11                   f                    -25.96918           
291                  Y                    -25.96907           
298                  x                    25.96352            
164                  =                    -25.95753           
0                    �                    -25.95505           
9                    �                    25.93471            
201                  �                    -25.93456           
182                  l                    -25.93388           
63                   x                    -25.93348           
138                  w                    -25.92405           
199                  )                    25.92346            
93                   z                    25.91269            
123                  !                    25.90553            
31                   @                    -25.89406           
135                  �                    25.89129            
72                   �                    -25.88264           
153                  G                    -25.88020           
186                  2                    -25.87228           
20                   1                    -25.87140           
165                  �                    -25.86955           
105                  T                    -25.86721           
86                   �                    25.86309            
65                   A                    -25.86001           
199                  2                    25.85446            
165                  *                    -25.85165           
273                  P                    25.84293            
287                  �                    -25.83268           
250                  �                    25.83263            
197                  u                    -25.82039           
159                  �                    -25.81523           
183                  S                    -25.81196           
240                  w                    -25.80893           
135                  &                    25.80415            
18                   �                    25.78930            
93                   �                    -25.78924           
238                  a                    -25.78592           
24                   �                    25.78146            
206                  �                    -25.77280           
157                  U                    -25.75935           
204                  �                    -25.75327           
161                  �                    25.74657            
227                  h                    25.74465            
157                  +                    -25.74248           
67                   %                    25.73317            
124                  �                    -25.71797           
30                   �                    -25.70477           
9                    A                    25.69832            
58                   �                    -25.69492           
174                  b                    -25.69397           
100                  �                    25.69290            
155                  �                    -25.69099           
15                   ^                    -25.68332           
52                   C                    25.68147            
187                  �                    -25.67067           
208                  �                    25.66512            
48                   o                    -25.63419           
85                   ik                   25.62389            
158                  �                    -25.61893           
129                  �                    -25.61797           
115                  �                    25.60903            
167                  �                    -25.59790           
34                   )                    -25.59593           
35                   �                    -25.59024           
168                  �                    25.58508            
187                  �                    -25.58442           
250                  ;                    -25.58417           
297                  l                    -25.58230           
152                  f                    -25.57455           
67                   �                    25.57017            
120                  =                    -25.56277           
121                  x                    -25.55527           
275                  �                    -25.55436           
43                   B                    25.54826            
235                  8                    -25.54633           
233                  w                    25.54418            
204                  �                    -25.53903           
212                  \                    25.52080            
12                   �                    25.51415            
52                   }                    -25.51148           
228                  T                    -25.51020           
208                  G                    -25.50905           
89                   n                    -25.50232           
129                  J                    25.49080            
69                   �                    25.48812            
199                  n                    -25.48669           
123                  \                    -25.48552           
22                   =                    -25.47979           
93                   :                    -25.46779           
187                  m                    -25.45539           
262                  9                    -25.44818           
208                  13                   -25.44067           
202                  M                    25.43723            
184                  �                    -25.43711           
287                  �                    -25.43262           
185                  ;                    -25.42719           
166                  z                    25.41982            
224                  �                    -25.39744           
168                  �                    -25.37016           
180                  _l                   -25.36870           
122                  9                    25.36293            
214                  k                    -25.36237           
203                  �                    -25.36072           
245                  <                    -25.35456           
288                  S                    -25.35393           
257                  �                    -25.35093           
141                  k                    -25.34322           
261                  (                    25.34037            
41                   D                    25.33559            
16                   �                    -25.33036           
244                  �                    25.32089            
102                  �                    -25.31603           
37                   �                    -25.30824           
251                  �                    -25.30337           
125                  �                    25.29410            
132                  .                    25.29067            
119                  �                    25.28781            
12                   �                    -25.28707           
119                  �                    -25.27604           
52                   �                    -25.26727           
14                   z                    25.26437            
90                   a                    -25.26035           
197                  {                    25.26004            
170                  >                    25.25953            
246                  D                    25.25689            
34                   f                    -25.25302           
182                  �                    -25.25197           
245                  !                    25.24998            
171                  {                    -25.24836           
174                  �                    -25.24382           
253                  `                    25.24278            
107                  ]                    -25.23854           
16                   _song                -25.23145           
58                   �                    25.23115            
79                   �                    -25.22942           
95                   I                    25.22683            
7                    z                    -25.22661           
243                  �                    -25.22211           
121                  �                    -25.21735           
28                   |                    -25.21548           
161                  �                    25.20342            
46                   �                    -25.19595           
178                  �                    -25.18712           
57                   m                    25.17357            
243                  �                    -25.16942           
139                  _knew                -25.16320           
104                  �                    -25.16169           
134                  �                    25.15332            
164                  .                    25.15063            
155                  m                    25.14434            
196                  e                    -25.14270           
85                   _s                   -25.13947           
285                  B                    25.13676            
94                   m                    -25.12717           
111                  '                    25.12316            
201                  M                    25.12201            
200                  �                    -25.12055           
287                  �                    -25.11508           
238                  _around              -25.11118           
75                   K                    -25.10594           
135                  at                   -25.10298           
164                  �                    -25.09223           
150                  �                    -25.09047           
130                  �                    -25.08190           
135                  �                    25.06128            
216                  U                    -25.06044           
89                   T                    25.04681            
182                  I                    -25.04304           
124                  1                    -25.04093           
250                  a                    -25.04009           
21                   �                    -25.03238           
26                   �                    -25.02406           
28                   P                    25.01419            
254                  Y                    -25.00519           
213                  e                    24.99512            
168                  '                    -24.99378           
17                   �                    24.99319            
252                  �                    -24.99110           
267                  �                    -24.99047           
44                   M                    -24.98715           
19                   Y                    -24.98204           
67                   �                    -24.97710           
91                   !                    24.96242            
200                  8                    -24.95169           
48                   �                    -24.94530           
42                   �                    -24.94128           
244                  |                    -24.94034           
291                  �                    -24.93962           
18                   s                    24.93210            
131                  �                    -24.92686           
271                  /                    24.92049            
5                    r                    24.87631            
38                   �                    24.87361            
193                  �                    -24.87271           
111                  �                    -24.86691           
8                    1                    24.86596            
296                  �                    -24.86178           
176                  �                    -24.85715           
267                  �                    -24.85596           
127                  1                    -24.85571           
84                   x                    -24.84970           
173                  {                    -24.84666           
139                  �                    24.83579            
114                  x                    24.83562            
137                  �                    -24.83446           
105                  H                    24.83239            
126                  r                    24.82546            
174                  L                    -24.82372           
1                    `                    -24.80583           
4                    ]                    -24.79842           
32                   �                    -24.79615           
220                  �                    24.78989            
153                  '                    -24.78862           
135                  m                    24.78153            
43                   }                    24.77621            
13                   �                    -24.77288           
187                  f                    -24.76935           
113                  o                    24.76723            
79                   _Cl                  -24.76402           
222                  �                    -24.76222           
36                   B                    24.75623            
174                  �                    -24.75500           
49                   t                    -24.75257           
49                   _There               -24.74934           
240                  �                    24.74790            
139                  7                    24.74769            
158                  A                    -24.74212           
289                  re                   -24.73403           
295                  0                    -24.72680           
37                   �                    24.71683            
177                  �                    -24.71048           
206                  T                    24.70656            
216                  �                    24.69838            
202                  id                   -24.69476           
143                  e                    24.68830            
138                  "                    24.68011            
228                  +                    24.67725            
250                  �                    -24.67501           
139                  +                    -24.66949           
12                   �                    -24.65438           
155                  #                    -24.64835           
280                  B                    -24.61622           
223                  �                    -24.60419           
168                  ~                    -24.57294           
88                   b                    24.57071            
287                  k                    -24.55543           
214                  �                    -24.55297           
283                  i                    -24.54550           
98                   �                    -24.54160           
281                  b                    24.53481            
136                  �                    -24.53072           
237                  '                    -24.52964           
57                   �                    24.52003            
39                   F                    24.51343            
225                  �                    -24.51011           
243                  �                    24.50199            
83                   e                    24.48977            
74                   m                    -24.48730           
33                   C                    24.48682            
295                  id                   -24.48588           
188                  �                    24.48293            
75                   �                    24.48286            
70                   �                    -24.46677           
