query                key                  attn_score          
_undeniably          _surely              -43.42362           
_necessarily         _clearly             -43.41883           
_ostensibly          _ordinarily          -43.41037           
_necessarily         _still               -43.40894           
_necessarily         _similarly           -43.39672           
_ultimately          _literally           -43.39544           
_ostensibly          _often               -43.38736           
_necessarily         _genuinely           -43.37648           
_undoubtedly         _barely              -43.36856           
_instinctively       _undeniably          -43.36275           
_ostensibly          _genuinely           -43.35143           
_ostensibly          _simply              -43.34483           
_genuinely           _supposedly          -43.33133           
_undeniably          _evidently           -43.32900           
_generally           _invariably          -43.32857           
_legitimately        _supposedly          -43.32745           
mittedly             _basically           -43.32386           
_necessarily         _suddenly            -43.32128           
_invariably          _barely              -43.30882           
_similarly           _practically         -43.29356           
_ostensibly          _actually            -43.27953           
_necessarily         _hardly              -43.26877           
_always              _invariably          -43.25451           
_inherently          _merely              -43.25187           
_ostensibly          _necessarily         -43.24999           
_necessarily         _somehow             -43.23613           
_ostensibly          _even                -43.23579           
_desperately         _invariably          -43.23429           
_desperately         _often               -43.23222           
_largely             _presumably          -43.22160           
_always              _necessarily         -43.22060           
_invariably          _undoubtedly         -43.20760           
_invariably          _really              -43.18944           
_ostensibly          _undeniably          -43.18723           
_truly               _practically         -43.17801           
_actually            _literally           -43.17281           
_always              _basically           -43.16661           
_presumably          _simply              -43.11476           
_supposedly          _supposedly          -43.10750           
mittedly             _essentially         -43.10228           
_invariably          _only                -43.07985           
_desperately         _genuinely           -43.07295           
_surprisingly        _practically         -43.07059           
_instinctively       _surely              -43.06601           
mittedly             _evidently           -43.05404           
_undeniably          _apparently          -43.04461           
_naturally           _practically         -43.02070           
_genuinely           _apparently          -43.02052           
_generally           _essentially         -43.01034           
mittedly             _honestly            -43.00406           
_overtly             _basically           -43.00307           
_largely             _simply              -42.99252           
_inherently          _surely              -42.99195           
_fundamentally       _actually            -42.98835           
_similarly           _literally           -42.98539           
_instinctively       _legitimately        -42.97799           
_inherently          _practically         -42.96058           
_undeniably          _supposedly          -42.95176           
_predictably         _essentially         -42.94947           
,"                   *,                   42.94239            
_largely             _actually            -42.92855           
,"                   .,"                  42.90506            
_largely             _necessarily         -42.89383           
_traditionally       _invariably          -42.88484           
_desperately         _basically           -42.87979           
_undoubtedly         _literally           -42.87340           
_ultimately          _surely              -42.87211           
ulously              _supposedly          -42.87058           
_ostensibly          _theoretically       -42.86685           
_normally            _invariably          -42.86407           
_radically           _genuinely           -42.85350           
_vaguely             _evidently           -42.85330           
_invariably          _predictably         -42.84824           
_traditionally       _basically           -42.84499           
_predictably         _surely              -42.84348           
_inevitably          _basically           -42.82503           
_actually            _evidently           -42.81516           
_inevitably          _practically         -42.80326           
ensibly              _undeniably          -42.79927           
_fundamentally       _only                -42.79556           
),"                  ,                    42.78853            
_swiftly             _practically         -42.78590           
_predictably         _literally           -42.77874           
_largely             _REALLY              -42.76297           
�                    �                    -42.75831           
_desperately         _practically         -42.75811           
_instinctively       ifully               -42.75795           
_predictably         _supposedly          -42.74557           
_undoubtedly         _certainly           -42.74130           
_predictably         _undeniably          -42.72876           
_legitimately        _REALLY              -42.72522           
_invariably          _even                -42.72112           
_invariably          _clearly             -42.71501           
_largely             _clearly             -42.71447           
_overtly             _undeniably          -42.71317           
_predictably         _evidently           -42.70507           
_always              _often               -42.69294           
_invariably          _seemingly           -42.68816           
mittedly             _necessarily         -42.68642           
_instinctively       _powerfully          -42.68305           
_largely             _truly               -42.68282           
_desperately         _presumably          -42.67553           
_indeed              _indeed              -42.66299           
_genuinely           _basically           -42.65868           
inently              _obviously           -42.65657           
_inherently          _supposedly          -42.64819           
_presumably          _theoretically       -42.64595           
_largely             _even                -42.62986           
_inherently          _evidently           -42.62241           
mittedly             _practically         -42.61364           
],"                  ?",                  42.60943            
_broadly             _basically           -42.60721           
_indeed              _scarcely            -42.60317           
_actually            _similarly           -42.60214           
_instinctively       _truly               -42.59547           
_invariably          _scarcely            -42.58514           
_additionally        _basically           -42.57240           
_normally            _basically           -42.56754           
_instinctively       _presumably          -42.56081           
inently              _essentially         -42.54878           
ibly                 uously               -42.52896           
_overtly             _surely              -42.51034           
_generally           _literally           -42.50891           
_instinctively       ELY                  -42.50734           
_indeed              _evidently           -42.49981           
_personally          _practically         -42.49635           
_always              _surely              -42.49616           
_really              _basically           -42.49345           
_ostensibly          _only                -42.48010           
_essentially         _practically         -42.47930           
!'"                  ?,                   42.47379            
ve                   �                    -42.47006           
_undeniably          _basically           -42.46713           
_broadly             _merely              -42.46040           
mittedly             _simply              -42.45899           
_invariably          _legitimately        -42.44641           
ishly                _genuinely           -42.43374           
_invariably          _simply              -42.42822           
mittedly             _surely              -42.42817           
_desperately         _literally           -42.41329           
_overtly             _apparently          -42.41187           
_ultimately          _evidently           -42.41047           
_heavily             _supposedly          -42.40721           
_genuinely           _genuinely           -42.40225           
inently              _actually            -42.38805           
_largely             _certainly           -42.38184           
_presumably          _truly               -42.36808           
_undoubtedly         _often               -42.36506           
_instinctively       _necessarily         -42.36442           
_fundamentally       _invariably          -42.35764           
_presumably          _invariably          -42.34416           
_presumably          _only                -42.34315           
,"                   ,                    42.32456            
_broadly             _genuinely           -42.32303           
_powerfully          _genuinely           -42.29642           
_ultimately          _actually            -42.29468           
_fundamentally       _certainly           -42.28807           
_desperately         _undeniably          -42.28453           
inently              _literally           -42.27571           
_largely             _usually             -42.27464           
_predictably         _truly               -42.27314           
ulously              _essentially         -42.26570           
_undoubtedly         _scarcely            -42.26346           
_instantly           _supposedly          -42.26086           
_entirely            _practically         -42.26020           
_always              _essentially         -42.24094           
_additionally        _practically         -42.22851           
_undoubtedly         _seemingly           -42.22613           
_indeed              _invariably          -42.22275           
_actually            _invariably          -42.21421           
_presumably          _indeed              -42.21250           
_traditionally       _essentially         -42.19965           
_surprisingly        _basically           -42.19645           
_instinctively       _invariably          -42.19464           
_necessarily         _increasingly        -42.19438           
_indeed              _literally           -42.19274           
_instinctively       _merely              -42.18354           
_fundamentally       _REALLY              -42.17575           
_ultimately          _apparently          -42.16156           
inently              _presumably          -42.16051           
_necessarily         _probably            -42.15576           
_additionally        _similarly           -42.15318           
ulously              _similarly           -42.13832           
_necessarily         _largely             -42.13195           
_invariably          _obviously           -42.13070           
_ostensibly          _certainly           -42.12703           
_presumably          _normally            -42.12535           
_broadly             _scarcely            -42.12175           
_undeniably          _literally           -42.11419           
_definitely          _practically         -42.11181           
,"                   ],                   42.10822            
_truly               _literally           -42.09821           
_legitimately        _evidently           -42.09269           
_fundamentally       _truly               -42.08912           
_invariably          _similarly           -42.08847           
_traditionally       _supposedly          -42.08773           
_undoubtedly         _essentially         -42.07811           
_undoubtedly         _obviously           -42.05867           
_fundamentally       _even                -42.05600           
_normally            _literally           -42.05268           
mittedly             _truly               -42.04915           
ensibly              _genuinely           -42.04511           
ensibly              _practically         -42.04151           
_normally            _essentially         -42.02372           
_undoubtedly         _supposedly          -42.01786           
_indeed              _presumably          -42.01601           
_largely             _barely              -42.01177           
_obviously           _essentially         -42.01100           
ulously              _basically           -42.00837           
],"                  ,"                   42.00365            
_largely             _theoretically       -41.98741           
_traditionally       _literally           -41.97588           
,"                   )",                  41.96354            
_instinctively       _unequivocally       -41.95359           
_certainly           _essentially         -41.95203           
_presumably          _ordinarily          -41.94278           
_necessarily         _always              -41.94152           
_generally           _supposedly          -41.93973           
mittedly             _apparently          -41.93523           
_typically           _invariably          -41.93455           
_always              _actually            -41.93414           
_naturally           _genuinely           -41.91388           
_legitimately        _literally           -41.91243           
_fundamentally       _ostensibly          -41.90145           
ibly                 _essentially         -41.89688           
_presumably          _obviously           -41.88524           
_necessarily         ivably               -41.88301           
_presumably          _undeniably          -41.88226           
_technically         _practically         -41.88090           
_inherently          _apparently          -41.87888           
_essentially         _basically           -41.87764           
_traditionally       _merely              -41.87704           
_necessarily         _typically           -41.86554           
_always              _apparently          -41.86176           
],"                  ,'                   41.85736            
_eventually          _practically         -41.85733           
_desperately         _essentially         -41.84605           
_fundamentally       _normally            -41.84520           
mittedly             _genuinely           -41.84406           
ibly                 _REALLY              -41.84335           
_always              _undeniably          -41.84157           
_ostensibly          _truly               -41.83803           
mittedly             _really              -41.83593           
_entirely            _genuinely           -41.82704           
_necessarily         _predictably         -41.82470           
ibly                 _similarly           -41.82159           
_undeniably          _certainly           -41.82042           
_certainly           _literally           -41.81144           
_traditionally       _often               -41.79557           
_swiftly             _seemingly           -41.77460           
_necessarily         _easily              -41.76945           
_generally           _evidently           -41.76287           
_really              _essentially         -41.75462           
_broadly             _evidently           -41.74215           
ibly                 efully               -41.73801           
_undeniably          _normally            -41.73508           
_always              _usually             -41.73430           
_inherently          _basically           -41.73141           
_additionally        _essentially         -41.73120           
_actually            _indeed              -41.71851           
_theoretically       _evidently           -41.70476           
_indeed              _necessarily         -41.69549           
_inevitably          _surely              -41.69115           
_vaguely             _apparently          -41.68391           
_theoretically       _surely              -41.68258           
_necessarily         _admittedly          -41.66870           
_traditionally       _actually            -41.65704           
_readily             _practically         -41.64816           
_instinctively       _simply              -41.64551           
_similarly           _essentially         -41.64326           
_naturally           _basically           -41.63454           
_desperately         _surely              -41.63420           
_vaguely             _supposedly          -41.62749           
_traditionally       _evidently           -41.61400           
_similarly           _genuinely           -41.60897           
_generally           _genuinely           -41.60645           
_presumably          _often               -41.59903           
_ultimately          _presumably          -41.59739           
_theoretically       _presumably          -41.59167           
inently              _somehow             -41.59113           
_undoubtedly         _actually            -41.58648           
_invariably          _hardly              -41.58364           
_broadly             _only                -41.57480           
_desperately         _normally            -41.56604           
_vaguely             _genuinely           -41.56062           
_entirely            _evidently           -41.55877           
_actually            _presumably          -41.55593           
ishly                _surely              -41.55157           
_largely             _undoubtedly         -41.55129           
_genuinely           _literally           -41.54859           
ulously              _genuinely           -41.54097           
_fundamentally       _largely             -41.52956           
_invariably          _inevitably          -41.51448           
_predictably         _REALLY              -41.51126           
_broadly             _undeniably          -41.50989           
_always              _normally            -41.50275           
_reluctantly         _practically         -41.49707           
_always              _evidently           -41.49104           
_necessarily         _generally           -41.48829           
_similarly           _supposedly          -41.48795           
_necessarily         _just                -41.48459           
_instinctively       _similarly           -41.47249           
_basically           _practically         -41.45443           
_normally            _merely              -41.44140           
_vaguely             _basically           -41.43844           
_necessarily         _occasionally        -41.43776           
_overtly             _certainly           -41.43613           
_traditionally       _surely              -41.43139           
_instinctively       inately              -41.42786           
_similarly           _REALLY              -41.42650           
_traditionally       _necessarily         -41.42576           
_presumably          _clearly             -41.42472           
_inevitably          _invariably          -41.42458           
_necessarily         _inevitably          -41.42179           
ensibly              _essentially         -41.41452           
ibly                 _basically           -41.41386           
_instantly           _merely              -41.41243           
_radically           _practically         -41.40681           
_invariably          _generally           -41.40568           
_fundamentally       _seemingly           -41.40375           
_entirely            _basically           -41.39096           
_vaguely             _surely              -41.38079           
_necessarily         _consistently        -41.37795           
_supposedly          _apparently          -41.37626           
_invariably          _largely             -41.37481           
_largely             _somehow             -41.37064           
_powerfully          _supposedly          -41.35707           
_broadly             _surely              -41.35485           
_similarly           _evidently           -41.35004           
_invariably          _still               -41.34947           
_typically           _often               -41.34827           
_increasingly        _evidently           -41.34608           
_overtly             _REALLY              -41.34579           
_theoretically       _necessarily         -41.34161           
_traditionally       _apparently          -41.34041           
_ostensibly          _usually             -41.33615           
_strikingly          _supposedly          -41.32714           
_inherently          _certainly           -41.32216           
_fundamentally       _barely              -41.31548           
_indeed              _normally            -41.31545           
_entirely            _undeniably          -41.31057           
_desperately         _only                -41.30727           
ulously              _evidently           -41.29871           
_truly               _supposedly          -41.29794           
_radically           _apparently          -41.29687           
_officially          _supposedly          -41.29659           
_vaguely             _practically         -41.29584           
_ostensibly          _clearly             -41.29375           
.,"                  ',                   41.29259            
_necessarily         _REALLY              -41.28959           
_aggressively        _practically         -41.28693           
ibly                 _unequivocally       -41.28436           
_fundamentally       _somehow             -41.28045           
_indeed              _actually            -41.27901           
ishly                _evidently           -41.27281           
_instinctively       _clearly             -41.26718           
_undoubtedly         _invariably          -41.26174           
atively              _practically         -41.26101           
_certainly           _surely              -41.26041           
_broadly             _hardly              -41.25306           
ibly                 _evidently           -41.25114           
_predictably         _certainly           -41.24871           
_technically         _basically           -41.24298           
_necessarily         _effectively         -41.23904           
_instinctively       _ordinarily          -41.23616           
_predictably         _invariably          -41.23590           
_genuinely           _surely              -41.23256           
_truly               _basically           -41.23221           
_generally           _truly               -41.22776           
_theoretically       _supposedly          -41.22499           
_actually            _supposedly          -41.22458           
_instinctively       _seemingly           -41.22319           
_ultimately          _indeed              -41.21726           
_evidently           _surely              -41.21680           
_fiercely            _supposedly          -41.21493           
_radically           _evidently           -41.20769           
_vigorously          _undeniably          -41.20580           
_little              _a                   -41.20325           
_instinctively       _largely             -41.20227           
_necessarily         _also                -41.20026           
_actually            _certainly           -41.19750           
_strikingly          _genuinely           -41.19647           
_broadly             _essentially         -41.19616           
_presumably          _undoubtedly         -41.19464           
mittedly             _certainly           -41.19411           
_undeniably          _barely              -41.19190           
_always              _certainly           -41.18743           
_indeed              _similarly           -41.18395           
_ostensibly          _increasingly        -41.18385           
_instinctively       _consistently        -41.18227           
_legitimately        _basically           -41.18205           
_indeed              _certainly           -41.18107           
_generally           _surely              -41.16506           
_usually             _invariably          -41.16479           
_inevitably          _literally           -41.16427           
_undoubtedly         _indeed              -41.16145           
_ostensibly          _ostensibly          -41.16018           
_inevitably          _essentially         -41.15828           
_instinctively       _only                -41.15630           
_entirely            _apparently          -41.14930           
_broadly             _even                -41.14291           
_similarly           _surely              -41.14179           
_necessarily         _magically           -41.14121           
_normally            _often               -41.14066           
ifully               _genuinely           -41.14011           
_actually            _scarcely            -41.13275           
_actually            _normally            -41.12779           
_genuinely           _invariably          -41.12767           
_necessarily         _ostensibly          -41.12629           
_always              _supposedly          -41.12488           
_powerfully          _practically         -41.12365           
_naturally           _essentially         -41.11850           
_ordinarily          _practically         -41.11115           
_traditionally       _truly               -41.10995           
_typically           _literally           -41.10892           
_instinctively       _theoretically       -41.10512           
_instinctively       _instinctively       -41.10371           
ensibly              _basically           -41.09745           
_naturally           _evidently           -41.09018           
_largely             _obviously           -41.08839           
_surely              _practically         -41.08294           
_instinctively       _normally            -41.07445           
_theoretically       _actually            -41.06552           
_invariably          _somehow             -41.06102           
_inherently          _literally           -41.05932           
_…"                  ?,                   41.05811            
_always              _literally           -41.05417           
_fundamentally       _theoretically       -41.05177           
_certainly           _actually            -41.04937           
_indeed              _even                -41.04454           
mittedly             _consistently        -41.03950           
_instinctively       _predictably         -41.03837           
_presumably          _literally           -41.03743           
_entirely            _essentially         -41.03410           
�                    ],                   41.03294            
_inherently          _actually            -41.02670           
_eventually          _basically           -41.02479           
_fundamentally       _ordinarily          -41.02190           
_actually            _often               -41.01648           
_additionally        _surely              -41.01456           
_powerfully          _REALLY              -41.01426           
_instinctively       _really              -41.01234           
_overtly             _literally           -41.01201           
_REALLY              _practically         -41.00772           
_inherently          _essentially         -41.00378           
_invariably          _occasionally        -41.00367           
_necessarily         _plainly             -41.00016           
_essentially         _essentially         -40.99759           
_indeed              _truly               -40.99433           
_instinctively       ulously              -40.99018           
_inevitably          _evidently           -40.98600           
�                    %,                   40.98505            
_always              _presumably          -40.98476           
_ultimately          _certainly           -40.97760           
_increasingly        _apparently          -40.97653           
_necessarily         ifully               -40.97309           
_undoubtedly         _necessarily         -40.96360           
_overtly             _seemingly           -40.96357           
_fundamentally       _obviously           -40.96214           
_exactly             _practically         -40.95955           
_similarly           _certainly           -40.95910           
_inherently          _simply              -40.95768           
_ostensibly          _indeed              -40.95369           
_reliably            _practically         -40.95357           
_genuinely           _essentially         -40.94951           
_undoubtedly         _suddenly            -40.94218           
_instinctively       _ostensibly          -40.93941           
_entirely            _supposedly          -40.93790           
_formally            _supposedly          -40.93709           
_entirely            _invariably          -40.93474           
_necessarily         _really              -40.92387           
_actually            _predictably         -40.92370           
_undeniably          _essentially         -40.91808           
ulously              _undeniably          -40.91574           
_invariably          _probably            -40.90570           
_instantly           _literally           -40.90177           
_instinctively       ibly                 -40.89643           
_obviously           _evidently           -40.88771           
inently              _invariably          -40.88625           
],"                  ],                   40.88609            
ensibly              _necessarily         -40.88237           
_aggressively        _basically           -40.88068           
_generally           _necessarily         -40.87753           
_readily             _invariably          -40.87443           
_predictably         _necessarily         -40.87281           
_fundamentally       _undoubtedly         -40.87173           
_certainly           _evidently           -40.87054           
ibly                 _necessarily         -40.86724           
