query                key                  attn_score          
130                  29                   -25.05616           
176                  103                  -25.05542           
171                  13                   -25.05441           
191                  17                   -25.05430           
134                  1                    -25.05256           
177                  66                   -25.05131           
176                  123                  -25.04984           
191                  18                   -25.04914           
216                  29                   -25.04803           
191                  22                   -25.04796           
130                  12                   -25.04787           
171                  11                   -25.04724           
151                  70                   -25.04460           
254                  24                   -25.04414           
177                  17                   -25.04385           
151                  79                   -25.04218           
141                  48                   -25.04103           
177                  14                   -25.04058           
141                  56                   -25.04047           
177                  34                   -25.04033           
130                  24                   -25.03685           
191                  35                   -25.03544           
130                  38                   -25.03444           
216                  62                   -25.03283           
130                  34                   -25.03270           
141                  44                   -25.03028           
124                  7                    -25.02822           
191                  42                   -25.02598           
131                  23                   -25.02494           
141                  59                   -25.02123           
183                  27                   -25.02085           
131                  14                   -25.02055           
177                  44                   -25.02035           
195                  27                   -25.01669           
151                  84                   -25.01065           
180                  1                    -25.01025           
191                  28                   -25.00788           
195                  24                   -25.00754           
141                  65                   -25.00656           
112                  12                   -25.00546           
183                  54                   -25.00540           
198                  1                    -25.00494           
191                  36                   -25.00385           
171                  38                   -25.00242           
151                  78                   -25.00077           
216                  34                   -24.99628           
151                  91                   -24.99569           
131                  55                   -24.99487           
254                  38                   -24.99459           
191                  61                   -24.99416           
112                  11                   -24.99395           
216                  22                   -24.99318           
124                  5                    -24.99297           
151                  76                   -24.99294           
177                  35                   -24.99134           
177                  36                   -24.99092           
131                  71                   -24.98985           
194                  7                    -24.98929           
141                  60                   -24.98586           
177                  33                   -24.98398           
183                  64                   -24.98380           
131                  58                   -24.98221           
204                  1                    -24.98186           
151                  57                   -24.98053           
195                  17                   -24.97929           
254                  66                   -24.97901           
141                  45                   -24.97886           
183                  28                   -24.97717           
183                  61                   -24.97539           
178                  1                    -24.97445           
216                  61                   -24.97330           
177                  54                   -24.97134           
177                  6                    -24.97073           
131                  61                   -24.97000           
151                  85                   -24.96917           
183                  44                   -24.96894           
151                  72                   -24.96768           
216                  82                   -24.96736           
130                  27                   -24.96640           
147                  5                    -24.96624           
191                  33                   -24.96560           
130                  25                   -24.96168           
177                  31                   -24.96130           
167                  1                    -24.95957           
195                  38                   -24.95834           
151                  92                   -24.95831           
151                  80                   -24.95820           
173                  1                    -24.95764           
216                  33                   -24.95498           
216                  35                   -24.95469           
183                  17                   -24.95364           
177                  28                   -24.95361           
130                  11                   -24.95339           
254                  10                   -24.95246           
124                  19                   -24.95219           
151                  96                   -24.95204           
177                  27                   -24.95167           
141                  63                   -24.94955           
201                  1                    -24.94952           
254                  13                   -24.94899           
183                  65                   -24.94848           
125                  5                    -24.94840           
190                  7                    -24.94648           
216                  59                   -24.94211           
130                  22                   -24.94198           
195                  22                   -24.94102           
191                  26                   -24.93940           
141                  53                   -24.93933           
183                  60                   -24.93883           
176                  126                  -24.93818           
171                  24                   -24.93713           
131                  17                   -24.93700           
171                  42                   -24.93589           
191                  58                   -24.93175           
177                  32                   -24.93170           
183                  68                   -24.93036           
176                  121                  -24.92883           
254                  42                   -24.92783           
254                  62                   -24.92755           
141                  68                   -24.92748           
141                  82                   -24.92682           
158                  7                    -24.92575           
254                  11                   -24.92571           
141                  73                   -24.92227           
151                  83                   -24.92068           
130                  30                   -24.91953           
254                  34                   -24.91687           
151                  88                   -24.91655           
195                  42                   -24.91596           
195                  28                   -24.91573           
254                  9                    -24.91531           
216                  58                   -24.91502           
112                  14                   -24.91450           
194                  19                   -24.91422           
191                  64                   -24.91413           
112                  27                   -24.91296           
141                  50                   -24.91228           
195                  30                   -24.91024           
191                  66                   -24.90970           
124                  30                   -24.90967           
183                  75                   -24.90945           
216                  31                   -24.90894           
130                  35                   -24.90847           
112                  10                   -24.90822           
171                  14                   -24.90777           
134                  5                    -24.90769           
176                  106                  -24.90687           
216                  91                   -24.90676           
216                  67                   -24.90641           
195                  29                   -24.90638           
191                  23                   -24.90613           
195                  18                   -24.90602           
254                  20                   -24.90475           
191                  40                   -24.90252           
216                  23                   -24.90242           
191                  15                   -24.90113           
130                  14                   -24.90107           
131                  15                   -24.90051           
183                  71                   -24.90038           
112                  28                   -24.89951           
216                  14                   -24.89860           
204                  5                    -24.89725           
112                  17                   -24.89598           
131                  41                   -24.89515           
194                  9                    -24.89454           
112                  35                   -24.89321           
254                  3                    -24.88997           
174                  5                    -24.88963           
130                  13                   -24.88917           
191                  54                   -24.88804           
195                  26                   -24.88717           
183                  23                   -24.88713           
194                  8                    -24.88694           
141                  69                   -24.88581           
191                  39                   -24.88573           
254                  27                   -24.88353           
151                  89                   -24.88048           
141                  67                   -24.87932           
177                  82                   -24.87753           
254                  18                   -24.87570           
254                  29                   -24.87502           
171                  27                   -24.87461           
199                  5                    -24.87144           
171                  33                   -24.87137           
125                  7                    -24.87085           
183                  90                   -24.87001           
171                  12                   -24.86885           
112                  42                   -24.86831           
254                  12                   -24.86744           
171                  26                   -24.86739           
149                  1                    -24.86709           
191                  55                   -24.86655           
146                  1                    -24.86504           
177                  23                   -24.86432           
112                  25                   -24.86430           
171                  22                   -24.85986           
194                  4                    -24.85930           
130                  33                   -24.85830           
254                  21                   -24.85623           
183                  67                   -24.85517           
183                  55                   -24.85391           
216                  32                   -24.85372           
112                  24                   -24.85261           
191                  43                   -24.85255           
150                  1                    -24.85242           
183                  73                   -24.85035           
158                  19                   -24.85025           
254                  35                   -24.84879           
184                  19                   -24.84850           
130                  42                   -24.84564           
176                  111                  -24.84541           
183                  51                   -24.84333           
183                  32                   -24.84315           
216                  36                   -24.84252           
195                  33                   -24.84200           
177                  51                   -24.84162           
183                  86                   -24.84070           
131                  42                   -24.84030           
171                  18                   -24.83960           
183                  74                   -24.83906           
177                  40                   -24.83787           
171                  66                   -24.83776           
254                  4                    -24.83756           
131                  62                   -24.83735           
216                  44                   -24.83702           
171                  3                    -24.83564           
141                  74                   -24.83503           
